"X","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","Mood","Arouse","Valence"
456,17,"Nonmatching","Celebrity",4,573,0.573,1,2,2,2
457,17,"Nonmatching","Celebrity",4,362,0.362,1,2,2,2
458,17,"Nonmatching","Celebrity",4,509,0.509,1,2,2,2
459,17,"Nonmatching","Celebrity",4,599,0.599,1,2,2,2
460,17,"Nonmatching","Celebrity",4,447,0.447,1,2,2,2
461,17,"Nonmatching","Celebrity",4,471,0.471,1,2,2,2
462,17,"Nonmatching","Celebrity",4,528,0.528,1,2,2,2
463,17,"Nonmatching","Celebrity",4,397,0.397,1,2,2,2
464,17,"Nonmatching","Celebrity",4,381,0.381,1,2,2,2
465,17,"Nonmatching","Celebrity",4,409,0.409,1,2,2,2
466,17,"Nonmatching","Celebrity",4,454,0.454,1,2,2,2
467,17,"Nonmatching","Celebrity",4,586,0.586,0,2,2,2
468,17,"Nonmatching","Celebrity",4,351,0.351,1,2,2,2
469,17,"Nonmatching","Celebrity",4,322,0.322,1,2,2,2
470,17,"Nonmatching","Celebrity",4,402,0.402,0,2,2,2
471,17,"Nonmatching","Celebrity",4,415,0.415,1,2,2,2
472,17,"Nonmatching","Celebrity",4,503,0.503,1,2,2,2
473,17,"Nonmatching","Celebrity",4,364,0.364,1,2,2,2
474,17,"Nonmatching","Celebrity",4,503,0.503,1,2,2,2
475,17,"Nonmatching","Celebrity",4,260,0.26,1,2,2,2
476,17,"Nonmatching","Celebrity",4,444,0.444,1,2,2,2
477,17,"Nonmatching","Celebrity",4,267,0.267,1,2,2,2
478,17,"Nonmatching","Celebrity",4,433,0.433,1,2,2,2
479,17,"Nonmatching","Celebrity",4,495,0.495,1,2,2,2
480,17,"Nonmatching","Stranger",1,416,0.416,1,3,5,5
481,17,"Nonmatching","Stranger",1,402,0.402,1,3,5,5
482,17,"Nonmatching","Stranger",1,451,0.451,1,3,5,5
483,17,"Nonmatching","Stranger",1,988,0.988,1,3,5,5
484,17,"Nonmatching","Stranger",1,445,0.445,1,3,5,5
485,17,"Nonmatching","Stranger",1,536,0.536,1,3,5,5
486,17,"Nonmatching","Stranger",1,600,0.6,1,3,5,5
487,17,"Nonmatching","Stranger",1,325,0.325,0,3,5,5
488,17,"Nonmatching","Stranger",1,363,0.363,1,3,5,5
489,17,"Nonmatching","Stranger",1,499,0.499,1,3,5,5
490,17,"Nonmatching","Stranger",1,375,0.375,1,3,5,5
491,17,"Nonmatching","Stranger",1,315,0.315,0,3,5,5
492,17,"Nonmatching","Stranger",1,403,0.403,1,3,5,5
493,17,"Nonmatching","Stranger",1,449,0.449,1,3,5,5
494,17,"Nonmatching","Stranger",1,577,0.577,1,3,5,5
495,17,"Nonmatching","Stranger",1,415,0.415,1,3,5,5
496,17,"Nonmatching","Stranger",1,292,0.292,1,3,5,5
497,17,"Nonmatching","Stranger",1,409,0.409,1,3,5,5
498,17,"Nonmatching","Stranger",1,503,0.503,1,3,5,5
499,17,"Nonmatching","Stranger",1,439,0.439,1,3,5,5
500,17,"Nonmatching","Stranger",1,428,0.428,1,3,5,5
501,17,"Nonmatching","Stranger",1,539,0.539,1,3,5,5
502,17,"Nonmatching","Stranger",1,450,0.45,1,3,5,5
503,17,"Nonmatching","Stranger",1,607,0.607,1,3,5,5
504,17,"Nonmatching","Stranger",2,479,0.479,1,1,7,3
505,17,"Nonmatching","Stranger",2,437,0.437,1,1,7,3
506,17,"Nonmatching","Stranger",2,418,0.418,1,1,7,3
507,17,"Nonmatching","Stranger",2,569,0.569,1,1,7,3
508,17,"Nonmatching","Stranger",2,414,0.414,1,1,7,3
509,17,"Nonmatching","Stranger",2,408,0.408,1,1,7,3
510,17,"Nonmatching","Stranger",2,486,0.486,1,1,7,3
511,17,"Nonmatching","Stranger",2,271,0.271,1,1,7,3
512,17,"Nonmatching","Stranger",2,360,0.36,1,1,7,3
513,17,"Nonmatching","Stranger",2,370,0.37,1,1,7,3
514,17,"Nonmatching","Stranger",2,452,0.452,1,1,7,3
515,17,"Nonmatching","Stranger",2,402,0.402,1,1,7,3
516,17,"Nonmatching","Stranger",2,490,0.49,1,1,7,3
517,17,"Nonmatching","Stranger",2,483,0.483,1,1,7,3
518,17,"Nonmatching","Stranger",2,481,0.481,1,1,7,3
519,17,"Nonmatching","Stranger",2,447,0.447,1,1,7,3
520,17,"Nonmatching","Stranger",2,250,0.25,0,1,7,3
521,17,"Nonmatching","Stranger",2,447,0.447,1,1,7,3
522,17,"Nonmatching","Stranger",2,488,0.488,1,1,7,3
523,17,"Nonmatching","Stranger",2,517,0.517,0,1,7,3
524,17,"Nonmatching","Stranger",2,467,0.467,1,1,7,3
525,17,"Nonmatching","Stranger",2,364,0.364,1,1,7,3
526,17,"Nonmatching","Stranger",2,392,0.392,1,1,7,3
527,17,"Nonmatching","Stranger",2,506,0.506,1,1,7,3
528,17,"Nonmatching","Stranger",3,326,0.326,1,4,4,8
529,17,"Nonmatching","Stranger",3,290,0.29,1,4,4,8
530,17,"Nonmatching","Stranger",3,417,0.417,1,4,4,8
531,17,"Nonmatching","Stranger",3,498,0.498,1,4,4,8
532,17,"Nonmatching","Stranger",3,403,0.403,1,4,4,8
533,17,"Nonmatching","Stranger",3,360,0.36,1,4,4,8
534,17,"Nonmatching","Stranger",3,442,0.442,1,4,4,8
535,17,"Nonmatching","Stranger",3,364,0.364,1,4,4,8
536,17,"Nonmatching","Stranger",3,430,0.43,1,4,4,8
537,17,"Nonmatching","Stranger",3,338,0.338,1,4,4,8
538,17,"Nonmatching","Stranger",3,369,0.369,1,4,4,8
539,17,"Nonmatching","Stranger",3,516,0.516,1,4,4,8
540,17,"Nonmatching","Stranger",3,470,0.47,1,4,4,8
541,17,"Nonmatching","Stranger",3,360,0.36,1,4,4,8
542,17,"Nonmatching","Stranger",3,407,0.407,1,4,4,8
543,17,"Nonmatching","Stranger",3,448,0.448,1,4,4,8
544,17,"Nonmatching","Stranger",3,347,0.347,1,4,4,8
545,17,"Nonmatching","Stranger",3,430,0.43,1,4,4,8
546,17,"Nonmatching","Stranger",3,401,0.401,1,4,4,8
547,17,"Nonmatching","Stranger",3,384,0.384,1,4,4,8
548,17,"Nonmatching","Stranger",3,529,0.529,1,4,4,8
549,17,"Nonmatching","Stranger",3,473,0.473,1,4,4,8
550,17,"Nonmatching","Stranger",3,336,0.336,1,4,4,8
551,17,"Nonmatching","Stranger",3,401,0.401,1,4,4,8
552,17,"Nonmatching","Stranger",4,375,0.375,1,2,2,2
553,17,"Nonmatching","Stranger",4,408,0.408,1,2,2,2
554,17,"Nonmatching","Stranger",4,432,0.432,1,2,2,2
555,17,"Nonmatching","Stranger",4,472,0.472,1,2,2,2
556,17,"Nonmatching","Stranger",4,478,0.478,1,2,2,2
557,17,"Nonmatching","Stranger",4,365,0.365,1,2,2,2
558,17,"Nonmatching","Stranger",4,482,0.482,1,2,2,2
559,17,"Nonmatching","Stranger",4,411,0.411,1,2,2,2
560,17,"Nonmatching","Stranger",4,472,0.472,1,2,2,2
561,17,"Nonmatching","Stranger",4,383,0.383,1,2,2,2
562,17,"Nonmatching","Stranger",4,551,0.551,1,2,2,2
563,17,"Nonmatching","Stranger",4,460,0.46,1,2,2,2
564,17,"Nonmatching","Stranger",4,432,0.432,1,2,2,2
565,17,"Nonmatching","Stranger",4,330,0.33,1,2,2,2
566,17,"Nonmatching","Stranger",4,437,0.437,1,2,2,2
567,17,"Nonmatching","Stranger",4,361,0.361,1,2,2,2
568,17,"Nonmatching","Stranger",4,401,0.401,1,2,2,2
569,17,"Nonmatching","Stranger",4,479,0.479,1,2,2,2
570,17,"Nonmatching","Stranger",4,488,0.488,1,2,2,2
571,17,"Nonmatching","Stranger",4,460,0.46,1,2,2,2
572,17,"Nonmatching","Stranger",4,451,0.451,1,2,2,2
573,17,"Nonmatching","Stranger",4,466,0.466,1,2,2,2
574,17,"Nonmatching","Stranger",4,363,0.363,1,2,2,2
575,17,"Nonmatching","Stranger",4,427,0.427,1,2,2,2
576,18,"Matching","Self",1,401,0.401,1,3,6,5
577,18,"Matching","Self",1,945,0.945,1,3,6,5
578,18,"Matching","Self",1,524,0.524,1,3,6,5
579,18,"Matching","Self",1,389,0.389,1,3,6,5
580,18,"Matching","Self",1,421,0.421,1,3,6,5
581,18,"Matching","Self",1,566,0.566,0,3,6,5
582,18,"Matching","Self",1,414,0.414,1,3,6,5
583,18,"Matching","Self",1,455,0.455,1,3,6,5
584,18,"Matching","Self",1,341,0.341,1,3,6,5
585,18,"Matching","Self",1,424,0.424,1,3,6,5
586,18,"Matching","Self",1,509,0.509,1,3,6,5
587,18,"Matching","Self",1,815,0.815,1,3,6,5
588,18,"Matching","Self",1,424,0.424,1,3,6,5
589,18,"Matching","Self",1,447,0.447,1,3,6,5
590,18,"Matching","Self",1,491,0.491,1,3,6,5
591,18,"Matching","Self",1,421,0.421,1,3,6,5
592,18,"Matching","Self",1,518,0.518,1,3,6,5
593,18,"Matching","Self",1,477,0.477,1,3,6,5
594,18,"Matching","Self",1,455,0.455,1,3,6,5
595,18,"Matching","Self",1,457,0.457,1,3,6,5
596,18,"Matching","Self",1,454,0.454,1,3,6,5
597,18,"Matching","Self",1,417,0.417,1,3,6,5
598,18,"Matching","Self",1,503,0.503,1,3,6,5
599,18,"Matching","Self",1,534,0.534,1,3,6,5
600,18,"Matching","Self",2,461,0.461,1,2,4,3
601,18,"Matching","Self",2,533,0.533,0,2,4,3
602,18,"Matching","Self",2,904,0.904,1,2,4,3
603,18,"Matching","Self",2,861,0.861,0,2,4,3
604,18,"Matching","Self",2,463,0.463,1,2,4,3
605,18,"Matching","Self",2,456,0.456,1,2,4,3
606,18,"Matching","Self",2,494,0.494,1,2,4,3
607,18,"Matching","Self",2,563,0.563,0,2,4,3
608,18,"Matching","Self",2,523,0.523,1,2,4,3
609,18,"Matching","Self",2,489,0.489,1,2,4,3
610,18,"Matching","Self",2,855,0.855,1,2,4,3
611,18,"Matching","Self",2,419,0.419,1,2,4,3
612,18,"Matching","Self",2,540,0.54,1,2,4,3
613,18,"Matching","Self",2,586,0.586,0,2,4,3
614,18,"Matching","Self",2,736,0.736,1,2,4,3
615,18,"Matching","Self",2,408,0.408,1,2,4,3
616,18,"Matching","Self",2,507,0.507,0,2,4,3
617,18,"Matching","Self",2,437,0.437,1,2,4,3
618,18,"Matching","Self",2,735,0.735,1,2,4,3
619,18,"Matching","Self",2,567,0.567,1,2,4,3
620,18,"Matching","Self",2,492,0.492,1,2,4,3
621,18,"Matching","Self",2,552,0.552,1,2,4,3
622,18,"Matching","Self",2,694,0.694,1,2,4,3
623,18,"Matching","Self",2,583,0.583,1,2,4,3
624,18,"Matching","Self",3,464,0.464,1,1,7,4
625,18,"Matching","Self",3,591,0.591,1,1,7,4
626,18,"Matching","Self",3,569,0.569,1,1,7,4
627,18,"Matching","Self",3,611,0.611,1,1,7,4
628,18,"Matching","Self",3,497,0.497,1,1,7,4
629,18,"Matching","Self",3,594,0.594,1,1,7,4
630,18,"Matching","Self",3,450,0.45,1,1,7,4
631,18,"Matching","Self",3,741,0.741,1,1,7,4
632,18,"Matching","Self",3,555,0.555,1,1,7,4
633,18,"Matching","Self",3,404,0.404,1,1,7,4
634,18,"Matching","Self",3,600,0.6,1,1,7,4
635,18,"Matching","Self",3,657,0.657,1,1,7,4
636,18,"Matching","Self",3,457,0.457,1,1,7,4
637,18,"Matching","Self",3,449,0.449,1,1,7,4
638,18,"Matching","Self",3,478,0.478,1,1,7,4
639,18,"Matching","Self",3,538,0.538,1,1,7,4
640,18,"Matching","Self",3,444,0.444,1,1,7,4
641,18,"Matching","Self",3,511,0.511,1,1,7,4
642,18,"Matching","Self",3,450,0.45,1,1,7,4
643,18,"Matching","Self",3,444,0.444,1,1,7,4
644,18,"Matching","Self",3,499,0.499,1,1,7,4
645,18,"Matching","Self",3,547,0.547,1,1,7,4
646,18,"Matching","Self",3,388,0.388,1,1,7,4
647,18,"Matching","Self",3,479,0.479,1,1,7,4
648,18,"Matching","Self",4,455,0.455,1,4,4,6
649,18,"Matching","Self",4,501,0.501,1,4,4,6
650,18,"Matching","Self",4,517,0.517,1,4,4,6
651,18,"Matching","Self",4,324,0.324,1,4,4,6
652,18,"Matching","Self",4,423,0.423,1,4,4,6
653,18,"Matching","Self",4,337,0.337,1,4,4,6
654,18,"Matching","Self",4,452,0.452,1,4,4,6
655,18,"Matching","Self",4,363,0.363,1,4,4,6
656,18,"Matching","Self",4,389,0.389,1,4,4,6
657,18,"Matching","Self",4,425,0.425,1,4,4,6
658,18,"Matching","Self",4,506,0.506,1,4,4,6
659,18,"Matching","Self",4,436,0.436,1,4,4,6
660,18,"Matching","Self",4,539,0.539,1,4,4,6
661,18,"Matching","Self",4,424,0.424,1,4,4,6
662,18,"Matching","Self",4,388,0.388,1,4,4,6
663,18,"Matching","Self",4,469,0.469,1,4,4,6
664,18,"Matching","Self",4,456,0.456,0,4,4,6
665,18,"Matching","Self",4,506,0.506,1,4,4,6
666,18,"Matching","Self",4,675,0.675,1,4,4,6
667,18,"Matching","Self",4,500,0.5,1,4,4,6
668,18,"Matching","Self",4,398,0.398,1,4,4,6
669,18,"Matching","Self",4,585,0.585,1,4,4,6
670,18,"Matching","Self",4,390,0.39,1,4,4,6
671,18,"Matching","Self",4,488,0.488,1,4,4,6
672,18,"Matching","Celebrity",1,544,0.544,1,3,6,5
673,18,"Matching","Celebrity",1,900,0.9,1,3,6,5
674,18,"Matching","Celebrity",1,904,0.904,1,3,6,5
675,18,"Matching","Celebrity",1,656,0.656,0,3,6,5
676,18,"Matching","Celebrity",1,690,0.69,1,3,6,5
677,18,"Matching","Celebrity",1,675,0.675,1,3,6,5
678,18,"Matching","Celebrity",1,609,0.609,1,3,6,5
679,18,"Matching","Celebrity",1,576,0.576,1,3,6,5
680,18,"Matching","Celebrity",1,545,0.545,1,3,6,5
681,18,"Matching","Celebrity",1,592,0.592,1,3,6,5
682,18,"Matching","Celebrity",1,475,0.475,1,3,6,5
683,18,"Matching","Celebrity",1,542,0.542,1,3,6,5
684,18,"Matching","Celebrity",1,580,0.58,1,3,6,5
685,18,"Matching","Celebrity",1,453,0.453,1,3,6,5
686,18,"Matching","Celebrity",1,564,0.564,1,3,6,5
687,18,"Matching","Celebrity",1,593,0.593,1,3,6,5
688,18,"Matching","Celebrity",1,697,0.697,1,3,6,5
689,18,"Matching","Celebrity",1,487,0.487,1,3,6,5
690,18,"Matching","Celebrity",1,546,0.546,1,3,6,5
691,18,"Matching","Celebrity",1,566,0.566,1,3,6,5
692,18,"Matching","Celebrity",1,827,0.827,1,3,6,5
693,18,"Matching","Celebrity",1,560,0.56,1,3,6,5
694,18,"Matching","Celebrity",1,483,0.483,0,3,6,5
695,18,"Matching","Celebrity",1,663,0.663,1,3,6,5
696,18,"Matching","Celebrity",2,829,0.829,1,2,4,3
697,18,"Matching","Celebrity",2,711,0.711,1,2,4,3
698,18,"Matching","Celebrity",2,601,0.601,0,2,4,3
699,18,"Matching","Celebrity",2,488,0.488,1,2,4,3
700,18,"Matching","Celebrity",2,599,0.599,1,2,4,3
701,18,"Matching","Celebrity",2,524,0.524,1,2,4,3
702,18,"Matching","Celebrity",2,507,0.507,1,2,4,3
703,18,"Matching","Celebrity",2,547,0.547,1,2,4,3
704,18,"Matching","Celebrity",2,526,0.526,1,2,4,3
705,18,"Matching","Celebrity",2,545,0.545,1,2,4,3
706,18,"Matching","Celebrity",2,508,0.508,1,2,4,3
707,18,"Matching","Celebrity",2,535,0.535,1,2,4,3
708,18,"Matching","Celebrity",2,392,0.392,1,2,4,3
709,18,"Matching","Celebrity",2,437,0.437,1,2,4,3
710,18,"Matching","Celebrity",2,889,0.889,0,2,4,3
711,18,"Matching","Celebrity",2,736,0.736,1,2,4,3
712,18,"Matching","Celebrity",2,449,0.449,1,2,4,3
713,18,"Matching","Celebrity",2,560,0.56,1,2,4,3
714,18,"Matching","Celebrity",2,434,0.434,1,2,4,3
715,18,"Matching","Celebrity",2,420,0.42,1,2,4,3
716,18,"Matching","Celebrity",2,426,0.426,1,2,4,3
717,18,"Matching","Celebrity",2,682,0.682,1,2,4,3
718,18,"Matching","Celebrity",2,511,0.511,1,2,4,3
719,18,"Matching","Celebrity",2,694,0.694,1,2,4,3
720,18,"Matching","Celebrity",3,524,0.524,1,1,7,4
721,18,"Matching","Celebrity",3,493,0.493,1,1,7,4
722,18,"Matching","Celebrity",3,448,0.448,1,1,7,4
723,18,"Matching","Celebrity",3,537,0.537,1,1,7,4
724,18,"Matching","Celebrity",3,584,0.584,1,1,7,4
725,18,"Matching","Celebrity",3,487,0.487,1,1,7,4
726,18,"Matching","Celebrity",3,514,0.514,1,1,7,4
727,18,"Matching","Celebrity",3,501,0.501,1,1,7,4
728,18,"Matching","Celebrity",3,534,0.534,1,1,7,4
729,18,"Matching","Celebrity",3,439,0.439,1,1,7,4
730,18,"Matching","Celebrity",3,750,0.75,1,1,7,4
731,18,"Matching","Celebrity",3,798,0.798,0,1,7,4
732,18,"Matching","Celebrity",3,582,0.582,1,1,7,4
733,18,"Matching","Celebrity",3,900,0.9,0,1,7,4
734,18,"Matching","Celebrity",3,535,0.535,1,1,7,4
735,18,"Matching","Celebrity",3,550,0.55,1,1,7,4
736,18,"Matching","Celebrity",3,481,0.481,1,1,7,4
737,18,"Matching","Celebrity",3,539,0.539,1,1,7,4
738,18,"Matching","Celebrity",3,402,0.402,1,1,7,4
739,18,"Matching","Celebrity",3,455,0.455,1,1,7,4
740,18,"Matching","Celebrity",3,556,0.556,1,1,7,4
741,18,"Matching","Celebrity",3,409,0.409,1,1,7,4
742,18,"Matching","Celebrity",3,380,0.38,1,1,7,4
743,18,"Matching","Celebrity",3,536,0.536,1,1,7,4
744,18,"Matching","Celebrity",4,437,0.437,1,4,4,6
745,18,"Matching","Celebrity",4,577,0.577,1,4,4,6
746,18,"Matching","Celebrity",4,595,0.595,1,4,4,6
747,18,"Matching","Celebrity",4,538,0.538,1,4,4,6
748,18,"Matching","Celebrity",4,592,0.592,1,4,4,6
749,18,"Matching","Celebrity",4,499,0.499,1,4,4,6
750,18,"Matching","Celebrity",4,492,0.492,1,4,4,6
751,18,"Matching","Celebrity",4,553,0.553,1,4,4,6
752,18,"Matching","Celebrity",4,578,0.578,1,4,4,6
753,18,"Matching","Celebrity",4,612,0.612,1,4,4,6
754,18,"Matching","Celebrity",4,502,0.502,1,4,4,6
755,18,"Matching","Celebrity",4,730,0.73,1,4,4,6
756,18,"Matching","Celebrity",4,429,0.429,1,4,4,6
757,18,"Matching","Celebrity",4,520,0.52,1,4,4,6
758,18,"Matching","Celebrity",4,498,0.498,1,4,4,6
759,18,"Matching","Celebrity",4,733,0.733,1,4,4,6
760,18,"Matching","Celebrity",4,357,0.357,1,4,4,6
761,18,"Matching","Celebrity",4,615,0.615,1,4,4,6
762,18,"Matching","Celebrity",4,594,0.594,1,4,4,6
763,18,"Matching","Celebrity",4,496,0.496,1,4,4,6
764,18,"Matching","Celebrity",4,654,0.654,1,4,4,6
765,18,"Matching","Celebrity",4,674,0.674,1,4,4,6
766,18,"Matching","Celebrity",4,597,0.597,1,4,4,6
767,18,"Matching","Celebrity",4,861,0.861,1,4,4,6
768,18,"Matching","Stranger",1,583,0.583,1,3,6,5
769,18,"Matching","Stranger",1,355,0.355,0,3,6,5
770,18,"Matching","Stranger",1,571,0.571,1,3,6,5
771,18,"Matching","Stranger",1,596,0.596,1,3,6,5
772,18,"Matching","Stranger",1,582,0.582,1,3,6,5
773,18,"Matching","Stranger",1,568,0.568,1,3,6,5
774,18,"Matching","Stranger",1,530,0.53,1,3,6,5
775,18,"Matching","Stranger",1,398,0.398,1,3,6,5
776,18,"Matching","Stranger",1,562,0.562,1,3,6,5
777,18,"Matching","Stranger",1,469,0.469,0,3,6,5
778,18,"Matching","Stranger",1,636,0.636,1,3,6,5
779,18,"Matching","Stranger",1,411,0.411,0,3,6,5
780,18,"Matching","Stranger",1,744,0.744,0,3,6,5
781,18,"Matching","Stranger",1,329,0.329,0,3,6,5
782,18,"Matching","Stranger",1,784,0.784,1,3,6,5
783,18,"Matching","Stranger",1,601,0.601,1,3,6,5
784,18,"Matching","Stranger",1,624,0.624,1,3,6,5
785,18,"Matching","Stranger",1,566,0.566,1,3,6,5
786,18,"Matching","Stranger",1,496,0.496,1,3,6,5
787,18,"Matching","Stranger",1,676,0.676,1,3,6,5
788,18,"Matching","Stranger",1,597,0.597,1,3,6,5
789,18,"Matching","Stranger",1,435,0.435,1,3,6,5
790,18,"Matching","Stranger",1,520,0.52,1,3,6,5
791,18,"Matching","Stranger",1,636,0.636,1,3,6,5
792,18,"Matching","Stranger",2,686,0.686,1,2,4,3
793,18,"Matching","Stranger",2,641,0.641,1,2,4,3
794,18,"Matching","Stranger",2,630,0.63,0,2,4,3
795,18,"Matching","Stranger",2,665,0.665,1,2,4,3
796,18,"Matching","Stranger",2,426,0.426,0,2,4,3
797,18,"Matching","Stranger",2,588,0.588,1,2,4,3
798,18,"Matching","Stranger",2,507,0.507,1,2,4,3
799,18,"Matching","Stranger",2,755,0.755,1,2,4,3
800,18,"Matching","Stranger",2,611,0.611,1,2,4,3
801,18,"Matching","Stranger",2,510,0.51,0,2,4,3
802,18,"Matching","Stranger",2,655,0.655,1,2,4,3
803,18,"Matching","Stranger",2,427,0.427,1,2,4,3
804,18,"Matching","Stranger",2,430,0.43,1,2,4,3
805,18,"Matching","Stranger",2,428,0.428,1,2,4,3
806,18,"Matching","Stranger",2,556,0.556,1,2,4,3
807,18,"Matching","Stranger",2,600,0.6,1,2,4,3
808,18,"Matching","Stranger",2,600,0.6,1,2,4,3
809,18,"Matching","Stranger",2,599,0.599,1,2,4,3
810,18,"Matching","Stranger",2,457,0.457,0,2,4,3
811,18,"Matching","Stranger",2,509,0.509,1,2,4,3
812,18,"Matching","Stranger",2,521,0.521,1,2,4,3
813,18,"Matching","Stranger",2,583,0.583,0,2,4,3
814,18,"Matching","Stranger",2,473,0.473,1,2,4,3
815,18,"Matching","Stranger",2,533,0.533,1,2,4,3
816,18,"Matching","Stranger",3,512,0.512,0,1,7,4
817,18,"Matching","Stranger",3,646,0.646,1,1,7,4
818,18,"Matching","Stranger",3,546,0.546,1,1,7,4
819,18,"Matching","Stranger",3,489,0.489,0,1,7,4
820,18,"Matching","Stranger",3,669,0.669,1,1,7,4
821,18,"Matching","Stranger",3,395,0.395,1,1,7,4
822,18,"Matching","Stranger",3,494,0.494,1,1,7,4
823,18,"Matching","Stranger",3,517,0.517,1,1,7,4
824,18,"Matching","Stranger",3,526,0.526,1,1,7,4
825,18,"Matching","Stranger",3,448,0.448,1,1,7,4
826,18,"Matching","Stranger",3,432,0.432,1,1,7,4
827,18,"Matching","Stranger",3,634,0.634,1,1,7,4
828,18,"Matching","Stranger",3,564,0.564,1,1,7,4
829,18,"Matching","Stranger",3,573,0.573,1,1,7,4
830,18,"Matching","Stranger",3,584,0.584,1,1,7,4
831,18,"Matching","Stranger",3,764,0.764,1,1,7,4
832,18,"Matching","Stranger",3,512,0.512,1,1,7,4
833,18,"Matching","Stranger",3,514,0.514,0,1,7,4
834,18,"Matching","Stranger",3,772,0.772,1,1,7,4
835,18,"Matching","Stranger",3,517,0.517,1,1,7,4
836,18,"Matching","Stranger",3,435,0.435,1,1,7,4
837,18,"Matching","Stranger",3,540,0.54,1,1,7,4
838,18,"Matching","Stranger",3,430,0.43,1,1,7,4
839,18,"Matching","Stranger",4,510,0.51,1,4,4,6
840,18,"Matching","Stranger",4,648,0.648,1,4,4,6
841,18,"Matching","Stranger",4,619,0.619,1,4,4,6
842,18,"Matching","Stranger",4,653,0.653,1,4,4,6
843,18,"Matching","Stranger",4,457,0.457,1,4,4,6
844,18,"Matching","Stranger",4,395,0.395,0,4,4,6
845,18,"Matching","Stranger",4,603,0.603,1,4,4,6
846,18,"Matching","Stranger",4,458,0.458,0,4,4,6
847,18,"Matching","Stranger",4,380,0.38,0,4,4,6
848,18,"Matching","Stranger",4,409,0.409,1,4,4,6
849,18,"Matching","Stranger",4,555,0.555,0,4,4,6
850,18,"Matching","Stranger",4,512,0.512,1,4,4,6
851,18,"Matching","Stranger",4,733,0.733,1,4,4,6
852,18,"Matching","Stranger",4,557,0.557,1,4,4,6
853,18,"Matching","Stranger",4,544,0.544,1,4,4,6
854,18,"Matching","Stranger",4,642,0.642,1,4,4,6
855,18,"Matching","Stranger",4,631,0.631,1,4,4,6
856,18,"Matching","Stranger",4,558,0.558,0,4,4,6
857,18,"Matching","Stranger",4,457,0.457,1,4,4,6
858,18,"Matching","Stranger",4,553,0.553,1,4,4,6
859,18,"Matching","Stranger",4,501,0.501,1,4,4,6
860,18,"Matching","Stranger",4,478,0.478,1,4,4,6
861,18,"Matching","Stranger",4,489,0.489,1,4,4,6
862,18,"Matching","Stranger",4,972,0.972,1,4,4,6
863,18,"Nonmatching","Self",1,634,0.634,0,3,6,5
864,18,"Nonmatching","Self",1,449,0.449,1,3,6,5
865,18,"Nonmatching","Self",1,522,0.522,1,3,6,5
866,18,"Nonmatching","Self",1,501,0.501,1,3,6,5
867,18,"Nonmatching","Self",1,662,0.662,1,3,6,5
868,18,"Nonmatching","Self",1,569,0.569,1,3,6,5
869,18,"Nonmatching","Self",1,555,0.555,1,3,6,5
870,18,"Nonmatching","Self",1,534,0.534,1,3,6,5
871,18,"Nonmatching","Self",1,679,0.679,1,3,6,5
872,18,"Nonmatching","Self",1,518,0.518,1,3,6,5
873,18,"Nonmatching","Self",1,902,0.902,1,3,6,5
874,18,"Nonmatching","Self",1,586,0.586,1,3,6,5
875,18,"Nonmatching","Self",1,451,0.451,1,3,6,5
876,18,"Nonmatching","Self",1,468,0.468,1,3,6,5
877,18,"Nonmatching","Self",1,390,0.39,1,3,6,5
878,18,"Nonmatching","Self",1,544,0.544,1,3,6,5
879,18,"Nonmatching","Self",1,461,0.461,1,3,6,5
880,18,"Nonmatching","Self",1,850,0.85,1,3,6,5
881,18,"Nonmatching","Self",1,544,0.544,1,3,6,5
882,18,"Nonmatching","Self",1,516,0.516,1,3,6,5
883,18,"Nonmatching","Self",1,876,0.876,1,3,6,5
884,18,"Nonmatching","Self",1,508,0.508,1,3,6,5
885,18,"Nonmatching","Self",1,540,0.54,1,3,6,5
886,18,"Nonmatching","Self",1,504,0.504,1,3,6,5
887,18,"Nonmatching","Self",2,782,0.782,1,2,4,3
888,18,"Nonmatching","Self",2,529,0.529,1,2,4,3
889,18,"Nonmatching","Self",2,602,0.602,0,2,4,3
890,18,"Nonmatching","Self",2,703,0.703,1,2,4,3
891,18,"Nonmatching","Self",2,545,0.545,1,2,4,3
892,18,"Nonmatching","Self",2,588,0.588,1,2,4,3
893,18,"Nonmatching","Self",2,558,0.558,1,2,4,3
894,18,"Nonmatching","Self",2,787,0.787,0,2,4,3
895,18,"Nonmatching","Self",2,532,0.532,1,2,4,3
896,18,"Nonmatching","Self",2,712,0.712,0,2,4,3
897,18,"Nonmatching","Self",2,692,0.692,1,2,4,3
898,18,"Nonmatching","Self",2,744,0.744,0,2,4,3
899,18,"Nonmatching","Self",2,569,0.569,1,2,4,3
900,18,"Nonmatching","Self",2,549,0.549,0,2,4,3
901,18,"Nonmatching","Self",2,900,0.9,1,2,4,3
902,18,"Nonmatching","Self",2,448,0.448,0,2,4,3
903,18,"Nonmatching","Self",2,575,0.575,1,2,4,3
904,18,"Nonmatching","Self",2,584,0.584,1,2,4,3
905,18,"Nonmatching","Self",2,668,0.668,1,2,4,3
906,18,"Nonmatching","Self",2,530,0.53,1,2,4,3
907,18,"Nonmatching","Self",2,463,0.463,1,2,4,3
908,18,"Nonmatching","Self",2,466,0.466,1,2,4,3
