"X","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC"
21620,30,"Matching","Stranger",2,234,0.234,1
21621,30,"Matching","Stranger",2,733,0.733,1
21622,30,"Matching","Stranger",2,767,0.767,0
21623,30,"Matching","Stranger",2,633,0.633,0
21624,30,"Matching","Stranger",2,367,0.367,0
21625,30,"Nonmatching","Self",1,350,0.35,1
21626,30,"Nonmatching","Self",1,233,0.233,0
21627,30,"Nonmatching","Self",1,217,0.217,1
21628,30,"Nonmatching","Self",1,283,0.283,1
21629,30,"Nonmatching","Self",1,267,0.267,0
21630,30,"Nonmatching","Self",1,433,0.433,1
21631,30,"Nonmatching","Self",1,267,0.267,1
21632,30,"Nonmatching","Self",1,234,0.234,0
21633,30,"Nonmatching","Self",1,267,0.267,1
21634,30,"Nonmatching","Self",1,217,0.217,0
21635,30,"Nonmatching","Self",1,600,0.6,1
21636,30,"Nonmatching","Self",1,383,0.383,1
21637,30,"Nonmatching","Self",1,384,0.384,1
21638,30,"Nonmatching","Self",1,533,0.533,1
21639,30,"Nonmatching","Self",1,400,0.4,0
21640,30,"Nonmatching","Self",1,217,0.217,1
21641,30,"Nonmatching","Self",1,250,0.25,1
21642,30,"Nonmatching","Self",1,650,0.65,0
21643,30,"Nonmatching","Self",1,433,0.433,1
21644,30,"Nonmatching","Self",1,600,0.6,1
21645,30,"Nonmatching","Self",1,284,0.284,0
21646,30,"Nonmatching","Self",1,217,0.217,1
21647,30,"Nonmatching","Self",1,300,0.3,1
21648,30,"Nonmatching","Self",1,450,0.45,1
21649,30,"Nonmatching","Self",1,350,0.35,0
21650,30,"Nonmatching","Self",1,383,0.383,1
21651,30,"Nonmatching","Self",1,217,0.217,1
21652,30,"Nonmatching","Self",1,367,0.367,1
21653,30,"Nonmatching","Self",1,367,0.367,1
21654,30,"Nonmatching","Self",1,267,0.267,1
21655,30,"Nonmatching","Self",1,333,0.333,1
21656,30,"Nonmatching","Self",1,350,0.35,1
21657,30,"Nonmatching","Self",1,367,0.367,1
21658,30,"Nonmatching","Self",1,234,0.234,1
21659,30,"Nonmatching","Self",1,417,0.417,1
21660,30,"Nonmatching","Self",1,400,0.4,0
21661,30,"Nonmatching","Self",1,367,0.367,0
21662,30,"Nonmatching","Self",1,467,0.467,0
21663,30,"Nonmatching","Self",1,400,0.4,1
21664,30,"Nonmatching","Self",1,217,0.217,1
21665,30,"Nonmatching","Self",1,700,0.7,0
21666,30,"Nonmatching","Self",1,500,0.5,1
21667,30,"Nonmatching","Self",1,550,0.55,1
21668,30,"Nonmatching","Self",1,500,0.5,0
21669,30,"Nonmatching","Self",1,417,0.417,0
21670,30,"Nonmatching","Self",1,800,0.8,0
21671,30,"Nonmatching","Self",1,383,0.383,1
21672,30,"Nonmatching","Self",1,283,0.283,1
21673,30,"Nonmatching","Self",1,434,0.434,0
21674,30,"Nonmatching","Self",1,234,0.234,0
21675,30,"Nonmatching","Self",1,467,0.467,0
21676,30,"Nonmatching","Self",1,983,0.983,0
21677,30,"Nonmatching","Self",1,267,0.267,0
21678,30,"Nonmatching","Self",1,833,0.833,0
21679,30,"Nonmatching","Self",1,250,0.25,1
21680,30,"Nonmatching","Self",1,367,0.367,1
21681,30,"Nonmatching","Self",1,550,0.55,1
21682,30,"Nonmatching","Self",1,317,0.317,0
21683,30,"Nonmatching","Self",1,350,0.35,1
21684,30,"Nonmatching","Self",1,467,0.467,1
21685,30,"Nonmatching","Self",1,350,0.35,0
21686,30,"Nonmatching","Self",1,483,0.483,0
21687,30,"Nonmatching","Self",1,317,0.317,0
21688,30,"Nonmatching","Self",1,533,0.533,0
21689,30,"Nonmatching","Self",1,317,0.317,1
21690,30,"Nonmatching","Self",1,267,0.267,1
21691,30,"Nonmatching","Self",1,333,0.333,0
21692,30,"Nonmatching","Self",1,233,0.233,1
21693,30,"Nonmatching","Self",1,783,0.783,0
21694,30,"Nonmatching","Self",1,533,0.533,0
21695,30,"Nonmatching","Self",1,450,0.45,0
21696,30,"Nonmatching","Self",1,300,0.3,1
21697,30,"Nonmatching","Self",1,383,0.383,0
21698,30,"Nonmatching","Self",1,250,0.25,1
21699,30,"Nonmatching","Self",1,317,0.317,0
21700,30,"Nonmatching","Self",1,400,0.4,0
21701,30,"Nonmatching","Self",1,317,0.317,0
21702,30,"Nonmatching","Self",1,217,0.217,0
21703,30,"Nonmatching","Self",1,433,0.433,1
21704,30,"Nonmatching","Self",1,467,0.467,1
21705,30,"Nonmatching","Self",1,267,0.267,0
21706,30,"Nonmatching","Self",1,383,0.383,0
21707,30,"Nonmatching","Self",1,317,0.317,0
21708,30,"Nonmatching","Self",1,300,0.3,1
21709,30,"Nonmatching","Self",1,283,0.283,0
21710,30,"Nonmatching","Self",1,333,0.333,1
21711,30,"Nonmatching","Self",1,417,0.417,1
21712,30,"Nonmatching","Self",1,600,0.6,0
21713,30,"Nonmatching","Self",1,300,0.3,0
21714,30,"Nonmatching","Self",1,400,0.4,0
21715,30,"Nonmatching","Self",1,383,0.383,1
21716,30,"Nonmatching","Self",1,967,0.967,1
21717,30,"Nonmatching","Self",1,917,0.917,1
21718,30,"Nonmatching","Self",1,500,0.5,0
21719,30,"Nonmatching","Self",2,317,0.317,1
21720,30,"Nonmatching","Self",2,300,0.3,0
21721,30,"Nonmatching","Self",2,283,0.283,0
21722,30,"Nonmatching","Self",2,433,0.433,1
21723,30,"Nonmatching","Self",2,700,0.7,1
21724,30,"Nonmatching","Self",2,217,0.217,1
21725,30,"Nonmatching","Self",2,217,0.217,0
21726,30,"Nonmatching","Self",2,250,0.25,1
21727,30,"Nonmatching","Self",2,217,0.217,1
21728,30,"Nonmatching","Self",2,367,0.367,1
21729,30,"Nonmatching","Self",2,350,0.35,0
21730,30,"Nonmatching","Self",2,333,0.333,1
21731,30,"Nonmatching","Self",2,267,0.267,0
21732,30,"Nonmatching","Self",2,433,0.433,1
21733,30,"Nonmatching","Self",2,217,0.217,1
21734,30,"Nonmatching","Self",2,400,0.4,1
21735,30,"Nonmatching","Self",2,283,0.283,0
21736,30,"Nonmatching","Self",2,250,0.25,0
21737,30,"Nonmatching","Self",2,383,0.383,1
21738,30,"Nonmatching","Self",2,367,0.367,0
21739,30,"Nonmatching","Self",2,383,0.383,1
21740,30,"Nonmatching","Self",2,333,0.333,1
21741,30,"Nonmatching","Self",2,234,0.234,0
21742,30,"Nonmatching","Self",2,533,0.533,0
21743,30,"Nonmatching","Self",2,283,0.283,1
21744,30,"Nonmatching","Self",2,250,0.25,0
21745,30,"Nonmatching","Self",2,217,0.217,0
21746,30,"Nonmatching","Self",2,234,0.234,1
21747,30,"Nonmatching","Self",2,217,0.217,0
21748,30,"Nonmatching","Self",2,234,0.234,1
21749,30,"Nonmatching","Self",2,300,0.3,1
21750,30,"Nonmatching","Self",2,300,0.3,0
21751,30,"Nonmatching","Self",2,834,0.834,0
21752,30,"Nonmatching","Self",2,383,0.383,0
21753,30,"Nonmatching","Self",2,383,0.383,0
21754,30,"Nonmatching","Self",2,367,0.367,0
21755,30,"Nonmatching","Self",2,450,0.45,0
21756,30,"Nonmatching","Self",2,250,0.25,0
21757,30,"Nonmatching","Self",2,433,0.433,1
21758,30,"Nonmatching","Self",2,483,0.483,0
21759,30,"Nonmatching","Self",2,217,0.217,1
21760,30,"Nonmatching","Self",2,400,0.4,0
21761,30,"Nonmatching","Self",2,467,0.467,0
21762,30,"Nonmatching","Self",2,333,0.333,0
21763,30,"Nonmatching","Self",2,500,0.5,1
21764,30,"Nonmatching","Self",2,400,0.4,0
21765,30,"Nonmatching","Self",2,267,0.267,1
21766,30,"Nonmatching","Self",2,367,0.367,0
21767,30,"Nonmatching","Self",2,300,0.3,1
21768,30,"Nonmatching","Self",2,550,0.55,0
21769,30,"Nonmatching","Self",2,550,0.55,1
21770,30,"Nonmatching","Self",2,417,0.417,0
21771,30,"Nonmatching","Self",2,567,0.567,0
21772,30,"Nonmatching","Self",2,317,0.317,0
21773,30,"Nonmatching","Self",2,567,0.567,0
21774,30,"Nonmatching","Self",2,400,0.4,0
21775,30,"Nonmatching","Self",2,584,0.584,0
21776,30,"Nonmatching","Self",2,367,0.367,1
21777,30,"Nonmatching","Self",2,283,0.283,0
21778,30,"Nonmatching","Self",2,517,0.517,0
21779,30,"Nonmatching","Self",2,533,0.533,0
21780,30,"Nonmatching","Self",2,350,0.35,1
21781,30,"Nonmatching","Self",2,400,0.4,0
21782,30,"Nonmatching","Self",2,450,0.45,1
21783,30,"Nonmatching","Self",2,533,0.533,0
21784,30,"Nonmatching","Self",2,300,0.3,1
21785,30,"Nonmatching","Self",2,333,0.333,0
21786,30,"Nonmatching","Self",2,234,0.234,1
21787,30,"Nonmatching","Self",2,467,0.467,0
21788,30,"Nonmatching","Self",2,367,0.367,1
21789,30,"Nonmatching","Self",2,350,0.35,0
21790,30,"Nonmatching","Self",2,250,0.25,0
21791,30,"Nonmatching","Self",2,583,0.583,0
21792,30,"Nonmatching","Self",2,450,0.45,0
21793,30,"Nonmatching","Self",2,417,0.417,0
21794,30,"Nonmatching","Self",2,400,0.4,1
21795,30,"Nonmatching","Self",2,433,0.433,0
21796,30,"Nonmatching","Self",2,350,0.35,1
21797,30,"Nonmatching","Self",2,284,0.284,1
21798,30,"Nonmatching","Self",2,300,0.3,0
21799,30,"Nonmatching","Self",2,350,0.35,0
21800,30,"Nonmatching","Self",2,300,0.3,0
21801,30,"Nonmatching","Self",2,317,0.317,1
21802,30,"Nonmatching","Self",2,350,0.35,1
21803,30,"Nonmatching","Self",2,650,0.65,1
21804,30,"Nonmatching","Self",2,433,0.433,0
21805,30,"Nonmatching","Self",2,234,0.234,1
21806,30,"Nonmatching","Self",2,450,0.45,0
21807,30,"Nonmatching","Self",2,550,0.55,0
21808,30,"Nonmatching","Self",2,617,0.617,0
21809,30,"Nonmatching","Self",2,567,0.567,1
21810,30,"Nonmatching","Self",2,383,0.383,0
21811,30,"Nonmatching","Self",2,650,0.65,0
21812,30,"Nonmatching","Self",2,550,0.55,0
21813,30,"Nonmatching","Stranger",1,533,0.533,0
21814,30,"Nonmatching","Stranger",1,350,0.35,1
21815,30,"Nonmatching","Stranger",1,317,0.317,1
21816,30,"Nonmatching","Stranger",1,250,0.25,1
21817,30,"Nonmatching","Stranger",1,284,0.284,1
21818,30,"Nonmatching","Stranger",1,234,0.234,1
21819,30,"Nonmatching","Stranger",1,217,0.217,1
21820,30,"Nonmatching","Stranger",1,217,0.217,0
21821,30,"Nonmatching","Stranger",1,250,0.25,0
21822,30,"Nonmatching","Stranger",1,217,0.217,1
21823,30,"Nonmatching","Stranger",1,333,0.333,1
21824,30,"Nonmatching","Stranger",1,234,0.234,0
21825,30,"Nonmatching","Stranger",1,217,0.217,1
21826,30,"Nonmatching","Stranger",1,383,0.383,1
21827,30,"Nonmatching","Stranger",1,333,0.333,1
21828,30,"Nonmatching","Stranger",1,300,0.3,1
21829,30,"Nonmatching","Stranger",1,283,0.283,0
21830,30,"Nonmatching","Stranger",1,367,0.367,1
21831,30,"Nonmatching","Stranger",1,300,0.3,1
21832,30,"Nonmatching","Stranger",1,450,0.45,1
21833,30,"Nonmatching","Stranger",1,217,0.217,0
21834,30,"Nonmatching","Stranger",1,234,0.234,1
21835,30,"Nonmatching","Stranger",1,633,0.633,1
21836,30,"Nonmatching","Stranger",1,300,0.3,1
21837,30,"Nonmatching","Stranger",1,234,0.234,0
21838,30,"Nonmatching","Stranger",1,484,0.484,1
21839,30,"Nonmatching","Stranger",1,433,0.433,1
21840,30,"Nonmatching","Stranger",1,617,0.617,0
21841,30,"Nonmatching","Stranger",1,267,0.267,1
21842,30,"Nonmatching","Stranger",1,1000,1,0
21843,30,"Nonmatching","Stranger",1,217,0.217,0
21844,30,"Nonmatching","Stranger",1,267,0.267,1
21845,30,"Nonmatching","Stranger",1,333,0.333,0
21846,30,"Nonmatching","Stranger",1,250,0.25,0
21847,30,"Nonmatching","Stranger",1,217,0.217,1
21848,30,"Nonmatching","Stranger",1,367,0.367,0
21849,30,"Nonmatching","Stranger",1,450,0.45,0
21850,30,"Nonmatching","Stranger",1,217,0.217,1
21851,30,"Nonmatching","Stranger",1,234,0.234,0
21852,30,"Nonmatching","Stranger",1,333,0.333,0
21853,30,"Nonmatching","Stranger",1,434,0.434,0
21854,30,"Nonmatching","Stranger",1,367,0.367,0
21855,30,"Nonmatching","Stranger",1,267,0.267,1
21856,30,"Nonmatching","Stranger",1,400,0.4,1
21857,30,"Nonmatching","Stranger",1,367,0.367,1
21858,30,"Nonmatching","Stranger",1,333,0.333,0
21859,30,"Nonmatching","Stranger",1,817,0.817,1
21860,30,"Nonmatching","Stranger",1,717,0.717,1
21861,30,"Nonmatching","Stranger",1,333,0.333,1
21862,30,"Nonmatching","Stranger",1,533,0.533,1
21863,30,"Nonmatching","Stranger",1,750,0.75,1
21864,30,"Nonmatching","Stranger",1,267,0.267,0
21865,30,"Nonmatching","Stranger",1,950,0.95,0
21866,30,"Nonmatching","Stranger",1,500,0.5,1
21867,30,"Nonmatching","Stranger",1,433,0.433,1
21868,30,"Nonmatching","Stranger",1,300,0.3,1
21869,30,"Nonmatching","Stranger",1,267,0.267,0
21870,30,"Nonmatching","Stranger",1,267,0.267,0
21871,30,"Nonmatching","Stranger",1,384,0.384,0
21872,30,"Nonmatching","Stranger",1,367,0.367,1
21873,30,"Nonmatching","Stranger",1,417,0.417,1
21874,30,"Nonmatching","Stranger",1,217,0.217,1
21875,30,"Nonmatching","Stranger",1,317,0.317,0
21876,30,"Nonmatching","Stranger",1,433,0.433,1
21877,30,"Nonmatching","Stranger",1,600,0.6,1
21878,30,"Nonmatching","Stranger",1,700,0.7,1
21879,30,"Nonmatching","Stranger",1,550,0.55,1
21880,30,"Nonmatching","Stranger",1,383,0.383,1
21881,30,"Nonmatching","Stranger",1,617,0.617,0
21882,30,"Nonmatching","Stranger",1,433,0.433,1
21883,30,"Nonmatching","Stranger",1,250,0.25,0
21884,30,"Nonmatching","Stranger",1,217,0.217,1
21885,30,"Nonmatching","Stranger",1,450,0.45,0
21886,30,"Nonmatching","Stranger",1,633,0.633,1
21887,30,"Nonmatching","Stranger",1,450,0.45,0
21888,30,"Nonmatching","Stranger",1,650,0.65,1
21889,30,"Nonmatching","Stranger",1,250,0.25,0
21890,30,"Nonmatching","Stranger",1,400,0.4,1
21891,30,"Nonmatching","Stranger",1,234,0.234,0
21892,30,"Nonmatching","Stranger",1,567,0.567,1
21893,30,"Nonmatching","Stranger",1,267,0.267,1
21894,30,"Nonmatching","Stranger",1,383,0.383,1
21895,30,"Nonmatching","Stranger",1,217,0.217,1
21896,30,"Nonmatching","Stranger",1,417,0.417,1
21897,30,"Nonmatching","Stranger",1,383,0.383,0
21898,30,"Nonmatching","Stranger",1,300,0.3,1
21899,30,"Nonmatching","Stranger",1,417,0.417,1
21900,30,"Nonmatching","Stranger",1,267,0.267,0
21901,30,"Nonmatching","Stranger",1,333,0.333,1
21902,30,"Nonmatching","Stranger",1,717,0.717,1
21903,30,"Nonmatching","Stranger",1,650,0.65,1
21904,30,"Nonmatching","Stranger",1,367,0.367,1
21905,30,"Nonmatching","Stranger",1,483,0.483,1
21906,30,"Nonmatching","Stranger",2,517,0.517,0
21907,30,"Nonmatching","Stranger",2,400,0.4,0
21908,30,"Nonmatching","Stranger",2,450,0.45,1
21909,30,"Nonmatching","Stranger",2,233,0.233,1
21910,30,"Nonmatching","Stranger",2,267,0.267,1
21911,30,"Nonmatching","Stranger",2,217,0.217,0
21912,30,"Nonmatching","Stranger",2,334,0.334,0
21913,30,"Nonmatching","Stranger",2,433,0.433,0
21914,30,"Nonmatching","Stranger",2,367,0.367,1
21915,30,"Nonmatching","Stranger",2,283,0.283,1
21916,30,"Nonmatching","Stranger",2,300,0.3,1
21917,30,"Nonmatching","Stranger",2,317,0.317,1
21918,30,"Nonmatching","Stranger",2,433,0.433,1
21919,30,"Nonmatching","Stranger",2,234,0.234,1
21920,30,"Nonmatching","Stranger",2,767,0.767,0
21921,30,"Nonmatching","Stranger",2,350,0.35,0
21922,30,"Nonmatching","Stranger",2,350,0.35,0
21923,30,"Nonmatching","Stranger",2,267,0.267,0
21924,30,"Nonmatching","Stranger",2,250,0.25,0
21925,30,"Nonmatching","Stranger",2,333,0.333,1
21926,30,"Nonmatching","Stranger",2,300,0.3,1
21927,30,"Nonmatching","Stranger",2,550,0.55,0
21928,30,"Nonmatching","Stranger",2,217,0.217,0
21929,30,"Nonmatching","Stranger",2,267,0.267,0
21930,30,"Nonmatching","Stranger",2,433,0.433,0
21931,30,"Nonmatching","Stranger",2,433,0.433,0
21932,30,"Nonmatching","Stranger",2,233,0.233,0
21933,30,"Nonmatching","Stranger",2,650,0.65,0
21934,30,"Nonmatching","Stranger",2,350,0.35,0
21935,30,"Nonmatching","Stranger",2,517,0.517,1
21936,30,"Nonmatching","Stranger",2,217,0.217,0
21937,30,"Nonmatching","Stranger",2,350,0.35,0
21938,30,"Nonmatching","Stranger",2,300,0.3,0
21939,30,"Nonmatching","Stranger",2,234,0.234,0
21940,30,"Nonmatching","Stranger",2,400,0.4,1
21941,30,"Nonmatching","Stranger",2,700,0.7,1
21942,30,"Nonmatching","Stranger",2,333,0.333,1
21943,30,"Nonmatching","Stranger",2,333,0.333,0
21944,30,"Nonmatching","Stranger",2,767,0.767,1
21945,30,"Nonmatching","Stranger",2,283,0.283,0
21946,30,"Nonmatching","Stranger",2,383,0.383,1
21947,30,"Nonmatching","Stranger",2,717,0.717,0
21948,30,"Nonmatching","Stranger",2,417,0.417,0
21949,30,"Nonmatching","Stranger",2,367,0.367,1
21950,30,"Nonmatching","Stranger",2,300,0.3,0
21951,30,"Nonmatching","Stranger",2,334,0.334,1
21952,30,"Nonmatching","Stranger",2,283,0.283,0
21953,30,"Nonmatching","Stranger",2,383,0.383,1
21954,30,"Nonmatching","Stranger",2,350,0.35,0
21955,30,"Nonmatching","Stranger",2,800,0.8,0
21956,30,"Nonmatching","Stranger",2,650,0.65,0
21957,30,"Nonmatching","Stranger",2,783,0.783,0
21958,30,"Nonmatching","Stranger",2,717,0.717,0
21959,30,"Nonmatching","Stranger",2,1000,1,0
21960,30,"Nonmatching","Stranger",2,683,0.683,1
21961,30,"Nonmatching","Stranger",2,333,0.333,0
21962,30,"Nonmatching","Stranger",2,567,0.567,0
21963,30,"Nonmatching","Stranger",2,667,0.667,1
21964,30,"Nonmatching","Stranger",2,300,0.3,1
21965,30,"Nonmatching","Stranger",2,667,0.667,1
21966,30,"Nonmatching","Stranger",2,217,0.217,1
21967,30,"Nonmatching","Stranger",2,233,0.233,1
21968,30,"Nonmatching","Stranger",2,700,0.7,1
21969,30,"Nonmatching","Stranger",2,567,0.567,0
21970,30,"Nonmatching","Stranger",2,333,0.333,0
21971,30,"Nonmatching","Stranger",2,517,0.517,1
21972,30,"Nonmatching","Stranger",2,417,0.417,1
21973,30,"Nonmatching","Stranger",2,583,0.583,0
21974,30,"Nonmatching","Stranger",2,683,0.683,0
21975,30,"Nonmatching","Stranger",2,383,0.383,0
21976,30,"Nonmatching","Stranger",2,600,0.6,0
21977,30,"Nonmatching","Stranger",2,600,0.6,1
21978,30,"Nonmatching","Stranger",2,567,0.567,1
21979,30,"Nonmatching","Stranger",2,367,0.367,0
21980,30,"Nonmatching","Stranger",2,350,0.35,1
21981,30,"Nonmatching","Stranger",2,400,0.4,0
21982,30,"Nonmatching","Stranger",2,333,0.333,0
21983,30,"Nonmatching","Stranger",2,633,0.633,0
21984,30,"Nonmatching","Stranger",2,717,0.717,1
21985,30,"Nonmatching","Stranger",2,267,0.267,0
21986,30,"Nonmatching","Stranger",2,250,0.25,1
21987,30,"Nonmatching","Stranger",2,717,0.717,1
21988,30,"Nonmatching","Stranger",2,433,0.433,1
21989,30,"Nonmatching","Stranger",2,417,0.417,0
21990,30,"Nonmatching","Stranger",2,300,0.3,1
21991,30,"Nonmatching","Stranger",2,450,0.45,0
21992,30,"Nonmatching","Stranger",2,350,0.35,0
21993,30,"Nonmatching","Stranger",2,300,0.3,1
21994,30,"Nonmatching","Stranger",2,383,0.383,1
21995,30,"Nonmatching","Stranger",2,700,0.7,1
21996,30,"Nonmatching","Stranger",2,717,0.717,1
21997,30,"Nonmatching","Stranger",2,717,0.717,1
21998,30,"Nonmatching","Stranger",2,734,0.734,1
21999,31,"Matching","Self",1,600,0.6,1
22000,31,"Matching","Self",1,850,0.85,0
22001,31,"Matching","Self",1,783,0.783,1
22002,31,"Matching","Self",1,550,0.55,1
22003,31,"Matching","Self",1,367,0.367,1
22004,31,"Matching","Self",1,500,0.5,1
22005,31,"Matching","Self",1,700,0.7,1
22006,31,"Matching","Self",1,650,0.65,1
22007,31,"Matching","Self",1,483,0.483,1
22008,31,"Matching","Self",1,600,0.6,1
22009,31,"Matching","Self",1,850,0.85,0
22010,31,"Matching","Self",1,833,0.833,1
22011,31,"Matching","Self",1,883,0.883,1
22012,31,"Matching","Self",1,567,0.567,1
22013,31,"Matching","Self",1,500,0.5,1
22014,31,"Matching","Self",1,534,0.534,1
22015,31,"Matching","Self",1,617,0.617,1
22016,31,"Matching","Self",1,767,0.767,1
22017,31,"Matching","Self",1,567,0.567,1
22018,31,"Matching","Self",1,567,0.567,1
22019,31,"Matching","Self",1,650,0.65,1
22020,31,"Matching","Self",1,817,0.817,1
22021,31,"Matching","Self",1,550,0.55,1
22022,31,"Matching","Self",1,483,0.483,1
22023,31,"Matching","Self",1,517,0.517,1
22024,31,"Matching","Self",1,667,0.667,1
22025,31,"Matching","Self",1,950,0.95,1
22026,31,"Matching","Self",1,650,0.65,1
22027,31,"Matching","Self",1,550,0.55,1
22028,31,"Matching","Self",1,667,0.667,1
22029,31,"Matching","Self",1,683,0.683,1
22030,31,"Matching","Self",1,733,0.733,1
22031,31,"Matching","Self",1,567,0.567,1
22032,31,"Matching","Self",1,450,0.45,1
22033,31,"Matching","Self",1,484,0.484,1
22034,31,"Matching","Self",1,434,0.434,1
22035,31,"Matching","Self",1,517,0.517,1
22036,31,"Matching","Self",1,567,0.567,1
22037,31,"Matching","Self",1,533,0.533,1
22038,31,"Matching","Self",1,650,0.65,1
22039,31,"Matching","Self",1,550,0.55,1
22040,31,"Matching","Self",1,700,0.7,1
22041,31,"Matching","Self",1,567,0.567,1
22042,31,"Matching","Self",1,767,0.767,1
22043,31,"Matching","Self",1,683,0.683,1
22044,31,"Matching","Self",1,550,0.55,1
22045,31,"Matching","Self",1,567,0.567,1
22046,31,"Matching","Self",1,534,0.534,1
22047,31,"Matching","Self",1,583,0.583,1
22048,31,"Matching","Self",1,484,0.484,1
22049,31,"Matching","Self",1,567,0.567,1
22050,31,"Matching","Self",1,783,0.783,1
22051,31,"Matching","Self",1,567,0.567,1
22052,31,"Matching","Self",1,550,0.55,1
22053,31,"Matching","Self",1,500,0.5,1
22054,31,"Matching","Self",1,633,0.633,1
22055,31,"Matching","Self",1,534,0.534,1
22056,31,"Matching","Self",1,500,0.5,1
22057,31,"Matching","Self",1,567,0.567,0
22058,31,"Matching","Self",1,500,0.5,1
22059,31,"Matching","Self",1,534,0.534,1
22060,31,"Matching","Self",1,550,0.55,1
22061,31,"Matching","Self",1,583,0.583,1
22062,31,"Matching","Self",1,583,0.583,1
22063,31,"Matching","Self",1,833,0.833,1
22064,31,"Matching","Self",1,500,0.5,1
22065,31,"Matching","Self",1,500,0.5,1
22066,31,"Matching","Self",1,517,0.517,1
22067,31,"Matching","Self",1,567,0.567,1
22068,31,"Matching","Self",1,867,0.867,1
22069,31,"Matching","Self",1,567,0.567,1
22070,31,"Matching","Self",1,467,0.467,1
22071,31,"Matching","Self",1,633,0.633,1
22072,31,"Matching","Self",1,483,0.483,1
22073,31,"Matching","Self",1,550,0.55,1
22074,31,"Matching","Self",1,517,0.517,1
22075,31,"Matching","Self",1,417,0.417,1
22076,31,"Matching","Self",1,483,0.483,1
22077,31,"Matching","Self",1,450,0.45,1
22078,31,"Matching","Self",1,400,0.4,0
22079,31,"Matching","Self",1,500,0.5,1
22080,31,"Matching","Self",1,433,0.433,1
22081,31,"Matching","Self",1,550,0.55,1
22082,31,"Matching","Self",1,450,0.45,1
22083,31,"Matching","Self",1,417,0.417,1
22084,31,"Matching","Self",1,617,0.617,1
22085,31,"Matching","Self",1,700,0.7,1
22086,31,"Matching","Self",1,600,0.6,1
22087,31,"Matching","Self",1,600,0.6,1
22088,31,"Matching","Self",1,600,0.6,1
22089,31,"Matching","Self",1,483,0.483,1
22090,31,"Matching","Self",1,417,0.417,1
22091,31,"Matching","Self",1,450,0.45,1
22092,31,"Matching","Self",1,533,0.533,1
22093,31,"Matching","Self",1,550,0.55,1
22094,31,"Matching","Self",1,600,0.6,1
22095,31,"Matching","Self",2,217,0.217,1
22096,31,"Matching","Self",2,650,0.65,1
22097,31,"Matching","Self",2,533,0.533,1
22098,31,"Matching","Self",2,534,0.534,1
22099,31,"Matching","Self",2,550,0.55,0
22100,31,"Matching","Self",2,500,0.5,1
22101,31,"Matching","Self",2,484,0.484,1
22102,31,"Matching","Self",2,550,0.55,1
22103,31,"Matching","Self",2,484,0.484,1
22104,31,"Matching","Self",2,483,0.483,1
22105,31,"Matching","Self",2,583,0.583,1
22106,31,"Matching","Self",2,750,0.75,1
22107,31,"Matching","Self",2,783,0.783,1
22108,31,"Matching","Self",2,550,0.55,1
22109,31,"Matching","Self",2,850,0.85,1
22110,31,"Matching","Self",2,633,0.633,1
22111,31,"Matching","Self",2,517,0.517,1
22112,31,"Matching","Self",2,534,0.534,1
22113,31,"Matching","Self",2,583,0.583,1
22114,31,"Matching","Self",2,884,0.884,1
22115,31,"Matching","Self",2,533,0.533,1
22116,31,"Matching","Self",2,517,0.517,0
22117,31,"Matching","Self",2,517,0.517,1
22118,31,"Matching","Self",2,467,0.467,1
22119,31,"Matching","Self",2,500,0.5,1
22120,31,"Matching","Self",2,483,0.483,1
22121,31,"Matching","Self",2,450,0.45,1
22122,31,"Matching","Self",2,500,0.5,1
22123,31,"Matching","Self",2,517,0.517,1
22124,31,"Matching","Self",2,700,0.7,1
22125,31,"Matching","Self",2,917,0.917,1
22126,31,"Matching","Self",2,683,0.683,1
22127,31,"Matching","Self",2,717,0.717,1
22128,31,"Matching","Self",2,467,0.467,1
22129,31,"Matching","Self",2,600,0.6,1
22130,31,"Matching","Self",2,567,0.567,1
22131,31,"Matching","Self",2,517,0.517,1
22132,31,"Matching","Self",2,400,0.4,1
22133,31,"Matching","Self",2,483,0.483,0
22134,31,"Matching","Self",2,534,0.534,1
22135,31,"Matching","Self",2,633,0.633,1
22136,31,"Matching","Self",2,550,0.55,1
22137,31,"Matching","Self",2,667,0.667,1
22138,31,"Matching","Self",2,583,0.583,1
22139,31,"Matching","Self",2,583,0.583,1
22140,31,"Matching","Self",2,567,0.567,1
22141,31,"Matching","Self",2,533,0.533,1
22142,31,"Matching","Self",2,700,0.7,1
22143,31,"Matching","Self",2,933,0.933,1
22144,31,"Matching","Self",2,533,0.533,1
22145,31,"Matching","Self",2,567,0.567,1
22146,31,"Matching","Self",2,500,0.5,1
22147,31,"Matching","Self",2,450,0.45,1
22148,31,"Matching","Self",2,533,0.533,1
22149,31,"Matching","Self",2,700,0.7,1
22150,31,"Matching","Self",2,533,0.533,1
22151,31,"Matching","Self",2,567,0.567,1
22152,31,"Matching","Self",2,517,0.517,1
22153,31,"Matching","Self",2,650,0.65,1
22154,31,"Matching","Self",2,567,0.567,1
22155,31,"Matching","Self",2,500,0.5,1
22156,31,"Matching","Self",2,850,0.85,1
22157,31,"Matching","Self",2,650,0.65,0
22158,31,"Matching","Self",2,700,0.7,1
22159,31,"Matching","Self",2,433,0.433,1
22160,31,"Matching","Self",2,450,0.45,1
