"X","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
640,4,"Matching","Friend",901,0.901,1
641,4,"Matching","Friend",867,0.867,1
642,4,"Nonmatching","Self",957,0.957,1
643,4,"Nonmatching","Self",1022,1.022,1
644,4,"Nonmatching","Self",869,0.869,1
645,4,"Nonmatching","Self",902,0.902,1
646,4,"Nonmatching","Self",805,0.805,1
647,4,"Nonmatching","Self",844,0.844,1
648,4,"Nonmatching","Self",773,0.773,1
649,4,"Nonmatching","Self",606,0.606,1
650,4,"Nonmatching","Self",754,0.754,1
651,4,"Nonmatching","Self",567,0.567,1
652,4,"Nonmatching","Self",613,0.613,1
653,4,"Nonmatching","Self",793,0.793,1
654,4,"Nonmatching","Self",540,0.54,1
655,4,"Nonmatching","Self",599,0.599,1
656,4,"Nonmatching","Self",919,0.919,0
657,4,"Nonmatching","Self",520,0.52,0
658,4,"Nonmatching","Self",594,0.594,1
659,4,"Nonmatching","Self",580,0.58,1
660,4,"Nonmatching","Self",578,0.578,1
661,4,"Nonmatching","Self",553,0.553,1
662,4,"Nonmatching","Self",842,0.842,1
663,4,"Nonmatching","Self",855,0.855,1
664,4,"Nonmatching","Self",590,0.59,1
665,4,"Nonmatching","Self",876,0.876,1
666,4,"Nonmatching","Self",546,0.546,1
667,4,"Nonmatching","Self",999,0.999,1
668,4,"Nonmatching","Self",757,0.757,1
669,4,"Nonmatching","Self",953,0.953,1
670,4,"Nonmatching","Self",438,0.438,1
671,4,"Nonmatching","Self",650,0.65,0
672,4,"Nonmatching","Self",809,0.809,1
673,4,"Nonmatching","Self",620,0.62,1
674,4,"Nonmatching","Self",532,0.532,1
675,4,"Nonmatching","Self",491,0.491,1
676,4,"Nonmatching","Self",551,0.551,1
677,4,"Nonmatching","Self",621,0.621,1
678,4,"Nonmatching","Self",507,0.507,1
679,4,"Nonmatching","Self",502,0.502,1
680,4,"Nonmatching","Self",541,0.541,1
681,4,"Nonmatching","Self",678,0.678,1
682,4,"Nonmatching","Self",905,0.905,1
683,4,"Nonmatching","Self",637,0.637,1
684,4,"Nonmatching","Self",957,0.957,1
685,4,"Nonmatching","Self",634,0.634,1
686,4,"Nonmatching","Self",1004,1.004,1
687,4,"Nonmatching","Self",634,0.634,1
688,4,"Nonmatching","Self",561,0.561,1
689,4,"Nonmatching","Friend",614,0.614,1
690,4,"Nonmatching","Friend",597,0.597,1
691,4,"Nonmatching","Friend",641,0.641,1
692,4,"Nonmatching","Friend",762,0.762,0
693,4,"Nonmatching","Friend",559,0.559,1
694,4,"Nonmatching","Friend",885,0.885,0
695,4,"Nonmatching","Friend",819,0.819,1
696,4,"Nonmatching","Friend",764,0.764,1
697,4,"Nonmatching","Friend",481,0.481,0
698,4,"Nonmatching","Friend",960,0.96,1
699,4,"Nonmatching","Friend",745,0.745,1
700,4,"Nonmatching","Friend",466,0.466,0
701,4,"Nonmatching","Friend",816,0.816,1
702,4,"Nonmatching","Friend",663,0.663,1
703,4,"Nonmatching","Friend",580,0.58,1
704,4,"Nonmatching","Friend",588,0.588,1
705,4,"Nonmatching","Friend",502,0.502,1
706,4,"Nonmatching","Friend",598,0.598,1
707,4,"Nonmatching","Friend",988,0.988,1
708,4,"Nonmatching","Friend",598,0.598,0
709,4,"Nonmatching","Friend",642,0.642,1
710,4,"Nonmatching","Friend",601,0.601,1
711,4,"Nonmatching","Friend",614,0.614,1
712,4,"Nonmatching","Friend",485,0.485,1
713,4,"Nonmatching","Friend",520,0.52,1
714,4,"Nonmatching","Friend",427,0.427,0
715,4,"Nonmatching","Friend",597,0.597,1
716,4,"Nonmatching","Friend",390,0.39,1
717,4,"Nonmatching","Friend",443,0.443,0
718,4,"Nonmatching","Friend",749,0.749,1
719,4,"Nonmatching","Friend",465,0.465,1
720,4,"Nonmatching","Friend",490,0.49,1
721,4,"Nonmatching","Friend",675,0.675,1
722,4,"Nonmatching","Friend",510,0.51,1
723,4,"Nonmatching","Friend",583,0.583,0
724,4,"Nonmatching","Friend",567,0.567,1
725,4,"Nonmatching","Friend",742,0.742,1
726,4,"Nonmatching","Friend",499,0.499,1
727,4,"Nonmatching","Friend",691,0.691,1
728,4,"Nonmatching","Friend",632,0.632,1
729,4,"Nonmatching","Friend",688,0.688,1
730,4,"Nonmatching","Friend",615,0.615,1
731,4,"Nonmatching","Friend",599,0.599,1
732,4,"Nonmatching","Friend",622,0.622,1
733,4,"Nonmatching","Friend",948,0.948,0
734,4,"Nonmatching","Friend",836,0.836,1
735,4,"Nonmatching","Friend",713,0.713,1
736,4,"Nonmatching","Friend",724,0.724,1
737,4,"Nonmatching","Friend",599,0.599,1
738,5,"Matching","Self",676,0.676,1
739,5,"Matching","Self",627,0.627,1
740,5,"Matching","Self",661,0.661,1
741,5,"Matching","Self",1080,1.08,1
742,5,"Matching","Self",716,0.716,1
743,5,"Matching","Self",497,0.497,1
744,5,"Matching","Self",832,0.832,1
745,5,"Matching","Self",753,0.753,1
746,5,"Matching","Self",930,0.93,1
747,5,"Matching","Self",644,0.644,1
748,5,"Matching","Self",479,0.479,1
749,5,"Matching","Self",421,0.421,1
750,5,"Matching","Self",773,0.773,1
751,5,"Matching","Self",517,0.517,1
752,5,"Matching","Self",619,0.619,1
753,5,"Matching","Self",918,0.918,1
754,5,"Matching","Self",612,0.612,1
755,5,"Matching","Self",531,0.531,1
756,5,"Matching","Self",792,0.792,1
757,5,"Matching","Self",482,0.482,1
758,5,"Matching","Self",932,0.932,1
759,5,"Matching","Self",903,0.903,0
760,5,"Matching","Self",887,0.887,1
761,5,"Matching","Self",907,0.907,1
762,5,"Matching","Self",904,0.904,0
763,5,"Matching","Self",1064,1.064,0
764,5,"Matching","Self",823,0.823,1
765,5,"Matching","Self",565,0.565,1
766,5,"Matching","Self",1175,1.175,1
767,5,"Matching","Self",809,0.809,1
768,5,"Matching","Self",456,0.456,1
769,5,"Matching","Self",729,0.729,1
770,5,"Matching","Self",696,0.696,1
771,5,"Matching","Self",702,0.702,0
772,5,"Matching","Self",804,0.804,1
773,5,"Matching","Self",598,0.598,0
774,5,"Matching","Self",495,0.495,1
775,5,"Matching","Self",474,0.474,1
776,5,"Matching","Self",567,0.567,1
777,5,"Matching","Self",377,0.377,1
778,5,"Matching","Self",423,0.423,1
779,5,"Matching","Self",917,0.917,0
780,5,"Matching","Friend",1019,1.019,0
781,5,"Matching","Friend",798,0.798,1
782,5,"Matching","Friend",947,0.947,1
783,5,"Matching","Friend",1134,1.134,1
784,5,"Matching","Friend",751,0.751,1
785,5,"Matching","Friend",967,0.967,0
786,5,"Matching","Friend",1135,1.135,1
787,5,"Matching","Friend",728,0.728,1
788,5,"Matching","Friend",591,0.591,1
789,5,"Matching","Friend",478,0.478,0
790,5,"Matching","Friend",795,0.795,1
791,5,"Matching","Friend",935,0.935,0
792,5,"Matching","Friend",978,0.978,1
793,5,"Matching","Friend",570,0.57,1
794,5,"Matching","Friend",1011,1.011,1
795,5,"Matching","Friend",693,0.693,0
796,5,"Matching","Friend",682,0.682,0
797,5,"Matching","Friend",601,0.601,1
798,5,"Matching","Friend",1039,1.039,1
799,5,"Matching","Friend",759,0.759,1
800,5,"Matching","Friend",911,0.911,0
801,5,"Matching","Friend",665,0.665,1
802,5,"Matching","Friend",664,0.664,1
803,5,"Matching","Friend",502,0.502,1
804,5,"Matching","Friend",504,0.504,1
805,5,"Matching","Friend",490,0.49,1
806,5,"Matching","Friend",627,0.627,0
807,5,"Matching","Friend",626,0.626,1
808,5,"Matching","Friend",655,0.655,0
809,5,"Matching","Friend",540,0.54,0
810,5,"Matching","Friend",543,0.543,0
811,5,"Matching","Friend",621,0.621,0
812,5,"Matching","Friend",744,0.744,0
813,5,"Matching","Friend",1018,1.018,1
814,5,"Matching","Friend",826,0.826,1
815,5,"Matching","Friend",490,0.49,1
816,5,"Matching","Friend",805,0.805,1
817,5,"Nonmatching","Self",797,0.797,1
818,5,"Nonmatching","Self",785,0.785,1
819,5,"Nonmatching","Self",765,0.765,1
820,5,"Nonmatching","Self",595,0.595,1
821,5,"Nonmatching","Self",972,0.972,1
822,5,"Nonmatching","Self",841,0.841,1
823,5,"Nonmatching","Self",797,0.797,1
824,5,"Nonmatching","Self",818,0.818,1
825,5,"Nonmatching","Self",794,0.794,1
826,5,"Nonmatching","Self",867,0.867,1
827,5,"Nonmatching","Self",1078,1.078,1
828,5,"Nonmatching","Self",753,0.753,1
829,5,"Nonmatching","Self",610,0.61,1
830,5,"Nonmatching","Self",836,0.836,1
831,5,"Nonmatching","Self",445,0.445,0
832,5,"Nonmatching","Self",646,0.646,0
833,5,"Nonmatching","Self",634,0.634,1
834,5,"Nonmatching","Self",658,0.658,1
835,5,"Nonmatching","Self",886,0.886,1
836,5,"Nonmatching","Self",1155,1.155,1
837,5,"Nonmatching","Self",646,0.646,0
838,5,"Nonmatching","Self",651,0.651,1
839,5,"Nonmatching","Self",882,0.882,0
840,5,"Nonmatching","Self",894,0.894,1
841,5,"Nonmatching","Self",644,0.644,1
842,5,"Nonmatching","Self",845,0.845,1
843,5,"Nonmatching","Self",1157,1.157,0
844,5,"Nonmatching","Self",916,0.916,1
845,5,"Nonmatching","Self",940,0.94,0
846,5,"Nonmatching","Self",1035,1.035,1
847,5,"Nonmatching","Self",661,0.661,1
848,5,"Nonmatching","Self",683,0.683,1
849,5,"Nonmatching","Self",841,0.841,1
850,5,"Nonmatching","Self",764,0.764,1
851,5,"Nonmatching","Self",702,0.702,1
852,5,"Nonmatching","Self",1074,1.074,1
853,5,"Nonmatching","Self",988,0.988,1
854,5,"Nonmatching","Self",723,0.723,1
855,5,"Nonmatching","Self",523,0.523,1
856,5,"Nonmatching","Self",777,0.777,1
857,5,"Nonmatching","Friend",1077,1.077,1
858,5,"Nonmatching","Friend",872,0.872,1
859,5,"Nonmatching","Friend",600,0.6,1
860,5,"Nonmatching","Friend",519,0.519,0
861,5,"Nonmatching","Friend",709,0.709,0
862,5,"Nonmatching","Friend",627,0.627,1
863,5,"Nonmatching","Friend",821,0.821,1
864,5,"Nonmatching","Friend",1079,1.079,1
865,5,"Nonmatching","Friend",563,0.563,0
866,5,"Nonmatching","Friend",720,0.72,0
867,5,"Nonmatching","Friend",891,0.891,1
868,5,"Nonmatching","Friend",1035,1.035,1
869,5,"Nonmatching","Friend",694,0.694,1
870,5,"Nonmatching","Friend",514,0.514,0
871,5,"Nonmatching","Friend",744,0.744,1
872,5,"Nonmatching","Friend",496,0.496,0
873,5,"Nonmatching","Friend",720,0.72,0
874,5,"Nonmatching","Friend",866,0.866,0
875,5,"Nonmatching","Friend",851,0.851,1
876,5,"Nonmatching","Friend",1192,1.192,0
877,5,"Nonmatching","Friend",807,0.807,1
878,5,"Nonmatching","Friend",640,0.64,1
879,5,"Nonmatching","Friend",572,0.572,0
880,5,"Nonmatching","Friend",620,0.62,0
881,5,"Nonmatching","Friend",470,0.47,0
882,5,"Nonmatching","Friend",802,0.802,1
883,5,"Nonmatching","Friend",957,0.957,1
884,5,"Nonmatching","Friend",619,0.619,0
885,5,"Nonmatching","Friend",1139,1.139,0
886,5,"Nonmatching","Friend",851,0.851,1
887,5,"Nonmatching","Friend",898,0.898,1
888,5,"Nonmatching","Friend",229,0.229,0
889,5,"Nonmatching","Friend",784,0.784,1
890,5,"Nonmatching","Friend",649,0.649,1
891,5,"Nonmatching","Friend",536,0.536,0
892,5,"Nonmatching","Friend",633,0.633,1
893,5,"Nonmatching","Friend",627,0.627,1
894,5,"Nonmatching","Friend",848,0.848,1
895,5,"Nonmatching","Friend",836,0.836,1
896,6,"Matching","Self",795,0.795,1
897,6,"Matching","Self",913,0.913,0
898,6,"Matching","Self",558,0.558,1
899,6,"Matching","Self",795,0.795,1
900,6,"Matching","Self",524,0.524,1
901,6,"Matching","Self",429,0.429,1
902,6,"Matching","Self",501,0.501,1
903,6,"Matching","Self",667,0.667,1
904,6,"Matching","Self",629,0.629,1
905,6,"Matching","Self",651,0.651,1
906,6,"Matching","Self",606,0.606,1
907,6,"Matching","Self",830,0.83,1
908,6,"Matching","Self",815,0.815,1
909,6,"Matching","Self",1030,1.03,1
910,6,"Matching","Self",623,0.623,1
911,6,"Matching","Self",624,0.624,1
912,6,"Matching","Self",673,0.673,1
913,6,"Matching","Self",891,0.891,1
914,6,"Matching","Self",509,0.509,0
915,6,"Matching","Self",372,0.372,1
916,6,"Matching","Self",549,0.549,1
917,6,"Matching","Self",859,0.859,1
918,6,"Matching","Self",543,0.543,1
919,6,"Matching","Self",387,0.387,1
920,6,"Matching","Self",574,0.574,1
921,6,"Matching","Self",789,0.789,1
922,6,"Matching","Self",625,0.625,1
923,6,"Matching","Self",737,0.737,1
924,6,"Matching","Self",865,0.865,0
925,6,"Matching","Self",694,0.694,1
926,6,"Matching","Self",947,0.947,1
927,6,"Matching","Self",551,0.551,1
928,6,"Matching","Self",722,0.722,1
929,6,"Matching","Self",642,0.642,1
930,6,"Matching","Self",612,0.612,1
931,6,"Matching","Self",655,0.655,1
932,6,"Matching","Self",543,0.543,1
933,6,"Matching","Self",507,0.507,1
934,6,"Matching","Self",939,0.939,0
935,6,"Matching","Self",475,0.475,1
936,6,"Matching","Friend",720,0.72,1
937,6,"Matching","Friend",843,0.843,1
938,6,"Matching","Friend",776,0.776,1
939,6,"Matching","Friend",1112,1.112,1
940,6,"Matching","Friend",1050,1.05,1
941,6,"Matching","Friend",569,0.569,1
942,6,"Matching","Friend",761,0.761,1
943,6,"Matching","Friend",661,0.661,1
944,6,"Matching","Friend",736,0.736,1
945,6,"Matching","Friend",1048,1.048,0
946,6,"Matching","Friend",683,0.683,1
947,6,"Matching","Friend",837,0.837,1
948,6,"Matching","Friend",437,0.437,1
949,6,"Matching","Friend",827,0.827,1
950,6,"Matching","Friend",729,0.729,1
951,6,"Matching","Friend",579,0.579,1
952,6,"Matching","Friend",868,0.868,1
953,6,"Matching","Friend",815,0.815,1
954,6,"Matching","Friend",897,0.897,1
955,6,"Matching","Friend",978,0.978,1
956,6,"Matching","Friend",869,0.869,1
957,6,"Matching","Friend",844,0.844,1
958,6,"Matching","Friend",432,0.432,1
959,6,"Matching","Friend",823,0.823,1
960,6,"Matching","Friend",766,0.766,1
961,6,"Matching","Friend",669,0.669,1
962,6,"Matching","Friend",747,0.747,1
963,6,"Matching","Friend",1026,1.026,1
964,6,"Matching","Friend",925,0.925,0
965,6,"Matching","Friend",829,0.829,1
966,6,"Matching","Friend",955,0.955,1
967,6,"Matching","Friend",644,0.644,1
968,6,"Matching","Friend",744,0.744,1
969,6,"Matching","Friend",643,0.643,1
970,6,"Matching","Friend",743,0.743,1
971,6,"Matching","Friend",838,0.838,1
972,6,"Matching","Friend",899,0.899,1
973,6,"Nonmatching","Self",916,0.916,1
974,6,"Nonmatching","Self",1000,1,0
975,6,"Nonmatching","Self",962,0.962,1
976,6,"Nonmatching","Self",1086,1.086,1
977,6,"Nonmatching","Self",631,0.631,1
978,6,"Nonmatching","Self",611,0.611,0
979,6,"Nonmatching","Self",704,0.704,1
980,6,"Nonmatching","Self",519,0.519,1
981,6,"Nonmatching","Self",633,0.633,1
982,6,"Nonmatching","Self",838,0.838,0
983,6,"Nonmatching","Self",742,0.742,1
984,6,"Nonmatching","Self",546,0.546,1
985,6,"Nonmatching","Self",899,0.899,1
986,6,"Nonmatching","Self",541,0.541,1
987,6,"Nonmatching","Self",682,0.682,0
988,6,"Nonmatching","Self",636,0.636,1
989,6,"Nonmatching","Self",700,0.7,1
990,6,"Nonmatching","Self",581,0.581,1
991,6,"Nonmatching","Self",1087,1.087,1
992,6,"Nonmatching","Self",691,0.691,1
993,6,"Nonmatching","Self",764,0.764,1
994,6,"Nonmatching","Self",797,0.797,0
995,6,"Nonmatching","Self",609,0.609,1
996,6,"Nonmatching","Self",592,0.592,1
997,6,"Nonmatching","Self",674,0.674,1
998,6,"Nonmatching","Self",714,0.714,1
999,6,"Nonmatching","Self",770,0.77,1
1000,6,"Nonmatching","Self",1006,1.006,0
1001,6,"Nonmatching","Self",576,0.576,1
1002,6,"Nonmatching","Self",871,0.871,1
1003,6,"Nonmatching","Self",848,0.848,1
1004,6,"Nonmatching","Self",708,0.708,0
1005,6,"Nonmatching","Self",915,0.915,1
1006,6,"Nonmatching","Self",946,0.946,1
1007,6,"Nonmatching","Self",1075,1.075,1
1008,6,"Nonmatching","Self",708,0.708,1
1009,6,"Nonmatching","Self",736,0.736,1
1010,6,"Nonmatching","Self",777,0.777,1
1011,6,"Nonmatching","Self",1058,1.058,1
1012,6,"Nonmatching","Friend",729,0.729,1
1013,6,"Nonmatching","Friend",900,0.9,1
1014,6,"Nonmatching","Friend",882,0.882,1
1015,6,"Nonmatching","Friend",653,0.653,1
1016,6,"Nonmatching","Friend",757,0.757,1
1017,6,"Nonmatching","Friend",451,0.451,1
1018,6,"Nonmatching","Friend",668,0.668,0
1019,6,"Nonmatching","Friend",667,0.667,1
1020,6,"Nonmatching","Friend",810,0.81,1
1021,6,"Nonmatching","Friend",950,0.95,1
1022,6,"Nonmatching","Friend",619,0.619,0
1023,6,"Nonmatching","Friend",735,0.735,1
1024,6,"Nonmatching","Friend",671,0.671,1
1025,6,"Nonmatching","Friend",588,0.588,1
1026,6,"Nonmatching","Friend",833,0.833,1
1027,6,"Nonmatching","Friend",792,0.792,1
1028,6,"Nonmatching","Friend",872,0.872,1
1029,6,"Nonmatching","Friend",727,0.727,1
1030,6,"Nonmatching","Friend",806,0.806,0
1031,6,"Nonmatching","Friend",738,0.738,0
1032,6,"Nonmatching","Friend",680,0.68,1
1033,6,"Nonmatching","Friend",602,0.602,1
1034,6,"Nonmatching","Friend",598,0.598,1
1035,6,"Nonmatching","Friend",915,0.915,1
1036,6,"Nonmatching","Friend",801,0.801,0
1037,6,"Nonmatching","Friend",267,0.267,0
1038,6,"Nonmatching","Friend",732,0.732,1
1039,6,"Nonmatching","Friend",532,0.532,1
1040,6,"Nonmatching","Friend",594,0.594,0
1041,6,"Nonmatching","Friend",657,0.657,1
1042,6,"Nonmatching","Friend",909,0.909,1
1043,6,"Nonmatching","Friend",835,0.835,1
1044,6,"Nonmatching","Friend",651,0.651,1
1045,6,"Nonmatching","Friend",749,0.749,1
1046,6,"Nonmatching","Friend",582,0.582,1
1047,6,"Nonmatching","Friend",775,0.775,0
1048,6,"Nonmatching","Friend",872,0.872,1
1049,7,"Matching","Self",603,0.603,1
1050,7,"Matching","Self",657,0.657,1
1051,7,"Matching","Self",695,0.695,1
1052,7,"Matching","Self",703,0.703,1
1053,7,"Matching","Self",664,0.664,1
1054,7,"Matching","Self",656,0.656,1
1055,7,"Matching","Self",302,0.302,1
1056,7,"Matching","Self",525,0.525,1
1057,7,"Matching","Self",560,0.56,1
1058,7,"Matching","Self",247,0.247,1
1059,7,"Matching","Self",204,0.204,1
1060,7,"Matching","Self",365,0.365,1
1061,7,"Matching","Self",376,0.376,1
1062,7,"Matching","Self",240,0.24,1
1063,7,"Matching","Self",500,0.5,1
1064,7,"Matching","Self",344,0.344,0
1065,7,"Matching","Self",420,0.42,0
1066,7,"Matching","Self",388,0.388,1
1067,7,"Matching","Self",259,0.259,1
1068,7,"Matching","Self",335,0.335,0
1069,7,"Matching","Self",307,0.307,1
1070,7,"Matching","Self",394,0.394,1
1071,7,"Matching","Self",329,0.329,1
1072,7,"Matching","Self",264,0.264,0
1073,7,"Matching","Self",667,0.667,1
1074,7,"Matching","Self",758,0.758,1
1075,7,"Matching","Self",371,0.371,1
1076,7,"Matching","Self",421,0.421,0
1077,7,"Matching","Self",450,0.45,1
1078,7,"Matching","Self",597,0.597,1
1079,7,"Matching","Self",561,0.561,1
1080,7,"Matching","Self",596,0.596,1
1081,7,"Matching","Self",763,0.763,1
1082,7,"Matching","Self",516,0.516,1
1083,7,"Matching","Friend",555,0.555,0
1084,7,"Matching","Friend",568,0.568,0
1085,7,"Matching","Friend",618,0.618,0
1086,7,"Matching","Friend",714,0.714,1
1087,7,"Matching","Friend",643,0.643,1
1088,7,"Matching","Friend",607,0.607,0
1089,7,"Matching","Friend",1020,1.02,1
1090,7,"Matching","Friend",414,0.414,0
1091,7,"Matching","Friend",806,0.806,0
1092,7,"Matching","Friend",540,0.54,0
1093,7,"Matching","Friend",342,0.342,1
1094,7,"Matching","Friend",407,0.407,0
1095,7,"Matching","Friend",591,0.591,0
1096,7,"Matching","Friend",743,0.743,1
1097,7,"Matching","Friend",656,0.656,0
1098,7,"Matching","Friend",507,0.507,1
1099,7,"Matching","Friend",472,0.472,1
1100,7,"Matching","Friend",203,0.203,1
1101,7,"Matching","Friend",544,0.544,0
1102,7,"Matching","Friend",479,0.479,0
1103,7,"Matching","Friend",535,0.535,0
1104,7,"Matching","Friend",691,0.691,1
1105,7,"Matching","Friend",888,0.888,0
1106,7,"Matching","Friend",433,0.433,1
1107,7,"Matching","Friend",300,0.3,1
1108,7,"Matching","Friend",327,0.327,0
1109,7,"Matching","Friend",587,0.587,0
1110,7,"Matching","Friend",911,0.911,1
1111,7,"Matching","Friend",810,0.81,1
1112,7,"Nonmatching","Self",533,0.533,1
1113,7,"Nonmatching","Self",669,0.669,1
1114,7,"Nonmatching","Self",436,0.436,1
1115,7,"Nonmatching","Self",331,0.331,0
1116,7,"Nonmatching","Self",331,0.331,0
1117,7,"Nonmatching","Self",252,0.252,0
1118,7,"Nonmatching","Self",620,0.62,1
1119,7,"Nonmatching","Self",406,0.406,1
1120,7,"Nonmatching","Self",328,0.328,1
1121,7,"Nonmatching","Self",658,0.658,1
1122,7,"Nonmatching","Self",356,0.356,0
1123,7,"Nonmatching","Self",905,0.905,1
1124,7,"Nonmatching","Self",466,0.466,1
1125,7,"Nonmatching","Self",345,0.345,0
1126,7,"Nonmatching","Self",458,0.458,1
1127,7,"Nonmatching","Self",219,0.219,0
1128,7,"Nonmatching","Self",296,0.296,1
1129,7,"Nonmatching","Self",373,0.373,0
1130,7,"Nonmatching","Self",257,0.257,1
1131,7,"Nonmatching","Self",402,0.402,0
1132,7,"Nonmatching","Self",267,0.267,1
1133,7,"Nonmatching","Self",356,0.356,1
1134,7,"Nonmatching","Self",301,0.301,1
1135,7,"Nonmatching","Self",532,0.532,1
1136,7,"Nonmatching","Self",674,0.674,1
1137,7,"Nonmatching","Friend",635,0.635,0
1138,7,"Nonmatching","Friend",740,0.74,1
1139,7,"Nonmatching","Friend",455,0.455,1
1140,7,"Nonmatching","Friend",495,0.495,1
1141,7,"Nonmatching","Friend",860,0.86,1
1142,7,"Nonmatching","Friend",946,0.946,1
1143,7,"Nonmatching","Friend",562,0.562,1
1144,7,"Nonmatching","Friend",781,0.781,1
1145,7,"Nonmatching","Friend",1096,1.096,1
1146,7,"Nonmatching","Friend",813,0.813,1
1147,7,"Nonmatching","Friend",319,0.319,0
1148,7,"Nonmatching","Friend",218,0.218,1
1149,7,"Nonmatching","Friend",596,0.596,0
1150,7,"Nonmatching","Friend",656,0.656,0
1151,7,"Nonmatching","Friend",519,0.519,1
1152,7,"Nonmatching","Friend",225,0.225,1
1153,7,"Nonmatching","Friend",694,0.694,1
1154,7,"Nonmatching","Friend",284,0.284,1
1155,7,"Nonmatching","Friend",258,0.258,0
1156,7,"Nonmatching","Friend",355,0.355,1
1157,7,"Nonmatching","Friend",470,0.47,1
1158,7,"Nonmatching","Friend",660,0.66,1
1159,7,"Nonmatching","Friend",357,0.357,1
1160,7,"Nonmatching","Friend",418,0.418,1
1161,7,"Nonmatching","Friend",340,0.34,1
1162,7,"Nonmatching","Friend",334,0.334,0
1163,7,"Nonmatching","Friend",244,0.244,1
1164,7,"Nonmatching","Friend",330,0.33,0
1165,7,"Nonmatching","Friend",549,0.549,0
1166,7,"Nonmatching","Friend",440,0.44,0
1167,8,"Matching","Self",610,0.61,1
1168,8,"Matching","Self",511,0.511,1
1169,8,"Matching","Self",459,0.459,1
1170,8,"Matching","Self",680,0.68,1
1171,8,"Matching","Self",584,0.584,1
1172,8,"Matching","Self",626,0.626,1
1173,8,"Matching","Self",689,0.689,1
1174,8,"Matching","Self",512,0.512,1
1175,8,"Matching","Self",637,0.637,1
1176,8,"Matching","Self",558,0.558,1
1177,8,"Matching","Self",532,0.532,1
1178,8,"Matching","Self",669,0.669,1
1179,8,"Matching","Self",509,0.509,0
1180,8,"Matching","Self",594,0.594,0
1181,8,"Matching","Self",552,0.552,1
1182,8,"Matching","Self",622,0.622,1
1183,8,"Matching","Self",567,0.567,1
1184,8,"Matching","Self",411,0.411,1
1185,8,"Matching","Self",404,0.404,1
1186,8,"Matching","Self",373,0.373,1
1187,8,"Matching","Self",290,0.29,0
1188,8,"Matching","Self",465,0.465,1
1189,8,"Matching","Self",383,0.383,1
1190,8,"Matching","Self",222,0.222,1
1191,8,"Matching","Self",529,0.529,1
1192,8,"Matching","Self",461,0.461,1
1193,8,"Matching","Self",370,0.37,1
1194,8,"Matching","Self",493,0.493,1
1195,8,"Matching","Self",739,0.739,1
1196,8,"Matching","Self",272,0.272,0
1197,8,"Matching","Self",471,0.471,1
1198,8,"Matching","Self",405,0.405,1
1199,8,"Matching","Self",402,0.402,1
1200,8,"Matching","Self",799,0.799,1
1201,8,"Matching","Self",220,0.22,1
1202,8,"Matching","Self",536,0.536,0
1203,8,"Matching","Self",488,0.488,1
1204,8,"Matching","Self",412,0.412,1
1205,8,"Matching","Self",306,0.306,1
1206,8,"Matching","Self",540,0.54,1
1207,8,"Matching","Self",483,0.483,1
1208,8,"Matching","Self",304,0.304,1
1209,8,"Matching","Friend",735,0.735,1
1210,8,"Matching","Friend",660,0.66,1
1211,8,"Matching","Friend",700,0.7,1
1212,8,"Matching","Friend",545,0.545,1
1213,8,"Matching","Friend",533,0.533,1
1214,8,"Matching","Friend",747,0.747,0
1215,8,"Matching","Friend",561,0.561,1
1216,8,"Matching","Friend",482,0.482,1
1217,8,"Matching","Friend",514,0.514,1
1218,8,"Matching","Friend",741,0.741,1
1219,8,"Matching","Friend",627,0.627,1
1220,8,"Matching","Friend",604,0.604,1
1221,8,"Matching","Friend",427,0.427,0
1222,8,"Matching","Friend",517,0.517,1
1223,8,"Matching","Friend",407,0.407,1
1224,8,"Matching","Friend",428,0.428,1
1225,8,"Matching","Friend",608,0.608,0
1226,8,"Matching","Friend",424,0.424,1
1227,8,"Matching","Friend",387,0.387,0
1228,8,"Matching","Friend",461,0.461,0
1229,8,"Matching","Friend",553,0.553,0
1230,8,"Matching","Friend",531,0.531,1
1231,8,"Matching","Friend",736,0.736,1
1232,8,"Matching","Friend",454,0.454,1
1233,8,"Matching","Friend",438,0.438,1
1234,8,"Matching","Friend",565,0.565,1
1235,8,"Matching","Friend",485,0.485,1
1236,8,"Matching","Friend",431,0.431,1
1237,8,"Matching","Friend",435,0.435,1
1238,8,"Matching","Friend",973,0.973,0
1239,8,"Matching","Friend",446,0.446,1
1240,8,"Matching","Friend",624,0.624,0
1241,8,"Matching","Friend",271,0.271,0
1242,8,"Matching","Friend",282,0.282,1
1243,8,"Matching","Friend",772,0.772,1
1244,8,"Matching","Friend",922,0.922,1
1245,8,"Matching","Friend",576,0.576,1
1246,8,"Matching","Friend",597,0.597,0
1247,8,"Matching","Friend",679,0.679,1
1248,8,"Matching","Friend",544,0.544,0
1249,8,"Matching","Friend",695,0.695,1
1250,8,"Nonmatching","Self",909,0.909,1
1251,8,"Nonmatching","Self",680,0.68,0
1252,8,"Nonmatching","Self",572,0.572,1
1253,8,"Nonmatching","Self",697,0.697,1
1254,8,"Nonmatching","Self",899,0.899,1
1255,8,"Nonmatching","Self",470,0.47,1
1256,8,"Nonmatching","Self",698,0.698,1
1257,8,"Nonmatching","Self",493,0.493,0
1258,8,"Nonmatching","Self",733,0.733,1
1259,8,"Nonmatching","Self",522,0.522,1
1260,8,"Nonmatching","Self",428,0.428,1
