"X","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
3827,21002,"Matching","Father",858,0.858,1
3828,21002,"Matching","Father",585,0.585,1
3829,21002,"Matching","Father",921,0.921,1
3830,21002,"Matching","Father",680,0.68,1
3831,21002,"Matching","Father",888,0.888,1
3832,21002,"Matching","Father",681,0.681,1
3833,21002,"Matching","Father",745,0.745,1
3834,21002,"Matching","Father",618,0.618,1
3835,21002,"Matching","Father",619,0.619,1
3836,21002,"Matching","Father",732,0.732,1
3837,21002,"Matching","Father",664,0.664,1
3838,21002,"Matching","Father",700,0.7,1
3839,21002,"Matching","Father",763,0.763,1
3840,21002,"Matching","Father",859,0.859,1
3841,21002,"Matching","Father",729,0.729,1
3842,21002,"Matching","Father",600,0.6,1
3843,21002,"Matching","Father",732,0.732,1
3844,21002,"Matching","Father",903,0.903,1
3845,21002,"Matching","Father",680,0.68,1
3846,21002,"Matching","Father",777,0.777,1
3847,21002,"Matching","Father",421,0.421,1
3848,21002,"Matching","Father",902,0.902,1
3849,21002,"Matching","Father",777,0.777,1
3850,21002,"Matching","Father",544,0.544,1
3851,21002,"Matching","Father",725,0.725,1
3852,21002,"Matching","Father",580,0.58,1
3853,21002,"Matching","Father",634,0.634,1
3854,21002,"Matching","Father",460,0.46,1
3855,21002,"Matching","Father",635,0.635,1
3856,21002,"Matching","Father",747,0.747,1
3857,21002,"Matching","Father",696,0.696,0
3858,21002,"Matching","Father",860,0.86,1
3859,21002,"Matching","Father",1061,1.061,1
3860,21002,"Matching","Father",785,0.785,1
3861,21002,"Matching","Father",828,0.828,1
3862,21002,"Matching","Father",636,0.636,1
3863,21002,"Matching","Father",647,0.647,1
3864,21002,"Matching","Father",1082,1.082,1
3865,21002,"Matching","Father",808,0.808,1
3866,21002,"Matching","Father",451,0.451,1
3867,21002,"Matching","Father",682,0.682,1
3868,21002,"Matching","Father",1066,1.066,1
3869,21002,"Matching","Father",762,0.762,1
3870,21002,"Matching","Father",731,0.731,1
3871,21002,"Matching","Father",604,0.604,1
3872,21002,"Matching","Father",914,0.914,1
3873,21002,"Matching","Stranger",963,0.963,0
3874,21002,"Matching","Stranger",992,0.992,0
3875,21002,"Matching","Stranger",1381,1.381,1
3876,21002,"Matching","Stranger",1350,1.35,1
3877,21002,"Matching","Stranger",555,0.555,1
3878,21002,"Matching","Stranger",1369,1.369,1
3879,21002,"Matching","Stranger",486,0.486,1
3880,21002,"Matching","Stranger",827,0.827,0
3881,21002,"Matching","Stranger",789,0.789,0
3882,21002,"Matching","Stranger",625,0.625,1
3883,21002,"Matching","Stranger",1132,1.132,0
3884,21002,"Matching","Stranger",827,0.827,1
3885,21002,"Matching","Stranger",1116,1.116,1
3886,21002,"Matching","Stranger",725,0.725,1
3887,21002,"Matching","Stranger",822,0.822,0
3888,21002,"Matching","Stranger",1110,1.11,0
3889,21002,"Matching","Stranger",474,0.474,0
3890,21002,"Matching","Stranger",1445,1.445,1
3891,21002,"Matching","Stranger",728,0.728,1
3892,21002,"Matching","Stranger",951,0.951,1
3893,21002,"Matching","Stranger",829,0.829,1
3894,21002,"Matching","Stranger",948,0.948,1
3895,21002,"Matching","Stranger",773,0.773,1
3896,21002,"Matching","Stranger",458,0.458,1
3897,21002,"Matching","Stranger",1354,1.354,1
3898,21002,"Matching","Stranger",956,0.956,1
3899,21002,"Matching","Stranger",925,0.925,0
3900,21002,"Matching","Stranger",1147,1.147,1
3901,21002,"Matching","Stranger",1015,1.015,1
3902,21002,"Matching","Stranger",661,0.661,0
3903,21002,"Matching","Stranger",526,0.526,1
3904,21002,"Matching","Stranger",1048,1.048,1
3905,21002,"Matching","Stranger",923,0.923,0
3906,21002,"Matching","Stranger",1388,1.388,1
3907,21002,"Matching","Stranger",647,0.647,0
3908,21002,"Matching","Stranger",513,0.513,1
3909,21002,"Matching","Stranger",677,0.677,1
3910,21002,"Matching","Stranger",880,0.88,1
3911,21002,"Matching","Stranger",822,0.822,1
3912,21002,"Matching","Stranger",1269,1.269,1
3913,21002,"Matching","Stranger",811,0.811,1
3914,21002,"Matching","Stranger",841,0.841,1
3915,21002,"Matching","Stranger",1139,1.139,1
3916,21002,"Matching","Stranger",1066,1.066,1
3917,21002,"Matching","Stranger",763,0.763,1
3918,21002,"Matching","Stranger",824,0.824,1
3919,21002,"Matching","Stranger",664,0.664,0
3920,21002,"Matching","Stranger",1067,1.067,1
3921,21002,"Matching","Stranger",842,0.842,0
3922,21002,"Matching","Stranger",890,0.89,1
3923,21002,"Matching","Stranger",806,0.806,0
3924,21002,"Matching","Stranger",882,0.882,1
3925,21002,"Matching","Stranger",507,0.507,1
3926,21002,"Matching","Stranger",616,0.616,0
3927,21002,"Matching","Stranger",723,0.723,1
3928,21002,"Matching","Stranger",600,0.6,0
3929,21002,"Matching","Stranger",807,0.807,1
3930,21002,"Matching","Stranger",806,0.806,1
3931,21002,"Nonmatching","Self",1466,1.466,0
3932,21002,"Nonmatching","Self",956,0.956,0
3933,21002,"Nonmatching","Self",683,0.683,0
3934,21002,"Nonmatching","Self",1094,1.094,1
3935,21002,"Nonmatching","Self",732,0.732,1
3936,21002,"Nonmatching","Self",779,0.779,1
3937,21002,"Nonmatching","Self",501,0.501,0
3938,21002,"Nonmatching","Self",1084,1.084,1
3939,21002,"Nonmatching","Self",675,0.675,1
3940,21002,"Nonmatching","Self",844,0.844,1
3941,21002,"Nonmatching","Self",661,0.661,1
3942,21002,"Nonmatching","Self",667,0.667,1
3943,21002,"Nonmatching","Self",774,0.774,1
3944,21002,"Nonmatching","Self",1003,1.003,1
3945,21002,"Nonmatching","Self",907,0.907,1
3946,21002,"Nonmatching","Self",709,0.709,0
3947,21002,"Nonmatching","Self",764,0.764,1
3948,21002,"Nonmatching","Self",939,0.939,1
3949,21002,"Nonmatching","Self",647,0.647,1
3950,21002,"Nonmatching","Self",617,0.617,1
3951,21002,"Nonmatching","Self",956,0.956,0
3952,21002,"Nonmatching","Self",985,0.985,0
3953,21002,"Nonmatching","Self",697,0.697,1
3954,21002,"Nonmatching","Self",837,0.837,1
3955,21002,"Nonmatching","Self",905,0.905,1
3956,21002,"Nonmatching","Self",796,0.796,1
3957,21002,"Nonmatching","Self",934,0.934,1
3958,21002,"Nonmatching","Self",907,0.907,1
3959,21002,"Nonmatching","Self",1127,1.127,1
3960,21002,"Nonmatching","Self",1494,1.494,1
3961,21002,"Nonmatching","Self",843,0.843,1
3962,21002,"Nonmatching","Self",613,0.613,1
3963,21002,"Nonmatching","Self",810,0.81,1
3964,21002,"Nonmatching","Self",852,0.852,1
3965,21002,"Nonmatching","Self",822,0.822,0
3966,21002,"Nonmatching","Self",1177,1.177,1
3967,21002,"Nonmatching","Self",1093,1.093,0
3968,21002,"Nonmatching","Self",765,0.765,1
3969,21002,"Nonmatching","Self",874,0.874,1
3970,21002,"Nonmatching","Self",699,0.699,1
3971,21002,"Nonmatching","Self",597,0.597,1
3972,21002,"Nonmatching","Self",728,0.728,1
3973,21002,"Nonmatching","Self",823,0.823,1
3974,21002,"Nonmatching","Self",651,0.651,0
3975,21002,"Nonmatching","Self",966,0.966,1
3976,21002,"Nonmatching","Self",677,0.677,1
3977,21002,"Nonmatching","Self",826,0.826,0
3978,21002,"Nonmatching","Self",599,0.599,1
3979,21002,"Nonmatching","Self",676,0.676,1
3980,21002,"Nonmatching","Self",676,0.676,1
3981,21002,"Nonmatching","Self",728,0.728,1
3982,21002,"Nonmatching","Self",674,0.674,1
3983,21002,"Nonmatching","Self",856,0.856,1
3984,21002,"Nonmatching","Self",763,0.763,1
3985,21002,"Nonmatching","Self",565,0.565,1
3986,21002,"Nonmatching","Self",1050,1.05,1
3987,21002,"Nonmatching","Father",1021,1.021,1
3988,21002,"Nonmatching","Father",1486,1.486,1
3989,21002,"Nonmatching","Father",1082,1.082,1
3990,21002,"Nonmatching","Father",1079,1.079,1
3991,21002,"Nonmatching","Father",1188,1.188,1
3992,21002,"Nonmatching","Father",1109,1.109,1
3993,21002,"Nonmatching","Father",886,0.886,1
3994,21002,"Nonmatching","Father",982,0.982,1
3995,21002,"Nonmatching","Father",668,0.668,1
3996,21002,"Nonmatching","Father",716,0.716,1
3997,21002,"Nonmatching","Father",1099,1.099,1
3998,21002,"Nonmatching","Father",673,0.673,1
3999,21002,"Nonmatching","Father",777,0.777,1
4000,21002,"Nonmatching","Father",740,0.74,1
4001,21002,"Nonmatching","Father",1142,1.142,1
4002,21002,"Nonmatching","Father",647,0.647,1
4003,21002,"Nonmatching","Father",1243,1.243,1
4004,21002,"Nonmatching","Father",984,0.984,1
4005,21002,"Nonmatching","Father",710,0.71,1
4006,21002,"Nonmatching","Father",858,0.858,1
4007,21002,"Nonmatching","Father",780,0.78,0
4008,21002,"Nonmatching","Father",1108,1.108,1
4009,21002,"Nonmatching","Father",933,0.933,1
4010,21002,"Nonmatching","Father",1172,1.172,1
4011,21002,"Nonmatching","Father",1285,1.285,1
4012,21002,"Nonmatching","Father",869,0.869,1
4013,21002,"Nonmatching","Father",773,0.773,1
4014,21002,"Nonmatching","Father",745,0.745,1
4015,21002,"Nonmatching","Father",694,0.694,1
4016,21002,"Nonmatching","Father",876,0.876,1
4017,21002,"Nonmatching","Father",901,0.901,1
4018,21002,"Nonmatching","Father",777,0.777,1
4019,21002,"Nonmatching","Father",785,0.785,1
4020,21002,"Nonmatching","Father",1205,1.205,1
4021,21002,"Nonmatching","Father",822,0.822,1
4022,21002,"Nonmatching","Father",1014,1.014,1
4023,21002,"Nonmatching","Father",537,0.537,1
4024,21002,"Nonmatching","Father",807,0.807,1
4025,21002,"Nonmatching","Father",745,0.745,1
4026,21002,"Nonmatching","Father",839,0.839,1
4027,21002,"Nonmatching","Father",505,0.505,1
4028,21002,"Nonmatching","Father",1130,1.13,1
4029,21002,"Nonmatching","Father",1199,1.199,1
4030,21002,"Nonmatching","Father",649,0.649,1
4031,21002,"Nonmatching","Father",741,0.741,0
4032,21002,"Nonmatching","Father",602,0.602,1
4033,21002,"Nonmatching","Father",709,0.709,0
4034,21002,"Nonmatching","Father",1404,1.404,1
4035,21002,"Nonmatching","Father",807,0.807,1
4036,21002,"Nonmatching","Father",1115,1.115,1
4037,21002,"Nonmatching","Father",1292,1.292,1
4038,21002,"Nonmatching","Father",856,0.856,1
4039,21002,"Nonmatching","Father",970,0.97,1
4040,21002,"Nonmatching","Father",634,0.634,1
4041,21002,"Nonmatching","Father",1405,1.405,1
4042,21002,"Nonmatching","Father",1098,1.098,1
4043,21002,"Nonmatching","Father",761,0.761,1
4044,21002,"Nonmatching","Father",709,0.709,1
4045,21002,"Nonmatching","Stranger",721,0.721,1
4046,21002,"Nonmatching","Stranger",1461,1.461,1
4047,21002,"Nonmatching","Stranger",985,0.985,1
4048,21002,"Nonmatching","Stranger",666,0.666,1
4049,21002,"Nonmatching","Stranger",759,0.759,1
4050,21002,"Nonmatching","Stranger",997,0.997,1
4051,21002,"Nonmatching","Stranger",665,0.665,1
4052,21002,"Nonmatching","Stranger",1368,1.368,1
4053,21002,"Nonmatching","Stranger",724,0.724,1
4054,21002,"Nonmatching","Stranger",594,0.594,1
4055,21002,"Nonmatching","Stranger",1066,1.066,1
4056,21002,"Nonmatching","Stranger",1164,1.164,0
4057,21002,"Nonmatching","Stranger",662,0.662,0
4058,21002,"Nonmatching","Stranger",1163,1.163,1
4059,21002,"Nonmatching","Stranger",1388,1.388,1
4060,21002,"Nonmatching","Stranger",696,0.696,1
4061,21002,"Nonmatching","Stranger",904,0.904,1
4062,21002,"Nonmatching","Stranger",937,0.937,1
4063,21002,"Nonmatching","Stranger",789,0.789,1
4064,21002,"Nonmatching","Stranger",697,0.697,1
4065,21002,"Nonmatching","Stranger",972,0.972,1
4066,21002,"Nonmatching","Stranger",1192,1.192,1
4067,21002,"Nonmatching","Stranger",672,0.672,0
4068,21002,"Nonmatching","Stranger",872,0.872,1
4069,21002,"Nonmatching","Stranger",1097,1.097,1
4070,21002,"Nonmatching","Stranger",633,0.633,1
4071,21002,"Nonmatching","Stranger",1209,1.209,1
4072,21002,"Nonmatching","Stranger",1035,1.035,1
4073,21002,"Nonmatching","Stranger",568,0.568,1
4074,21002,"Nonmatching","Stranger",778,0.778,1
4075,21002,"Nonmatching","Stranger",761,0.761,1
4076,21002,"Nonmatching","Stranger",984,0.984,1
4077,21002,"Nonmatching","Stranger",1352,1.352,1
4078,21002,"Nonmatching","Stranger",712,0.712,1
4079,21002,"Nonmatching","Stranger",613,0.613,0
4080,21002,"Nonmatching","Stranger",1301,1.301,1
4081,21002,"Nonmatching","Stranger",756,0.756,1
4082,21002,"Nonmatching","Stranger",981,0.981,1
4083,21002,"Nonmatching","Stranger",842,0.842,1
4084,21002,"Nonmatching","Stranger",966,0.966,1
4085,21002,"Nonmatching","Stranger",712,0.712,1
4086,21002,"Nonmatching","Stranger",630,0.63,1
4087,21002,"Nonmatching","Stranger",790,0.79,1
4088,21002,"Nonmatching","Stranger",651,0.651,1
4089,21002,"Nonmatching","Stranger",1332,1.332,1
4090,21002,"Nonmatching","Stranger",596,0.596,1
4091,21002,"Nonmatching","Stranger",971,0.971,1
4092,21002,"Nonmatching","Stranger",773,0.773,1
4093,21002,"Nonmatching","Stranger",711,0.711,1
4094,21002,"Nonmatching","Stranger",1063,1.063,1
4095,21002,"Nonmatching","Stranger",662,0.662,1
4096,21002,"Nonmatching","Stranger",532,0.532,0
4097,21002,"Nonmatching","Stranger",649,0.649,1
4098,21002,"Nonmatching","Stranger",907,0.907,1
4099,21002,"Nonmatching","Stranger",691,0.691,1
4100,21006,"Matching","Self",716,0.716,1
4101,21006,"Matching","Self",705,0.705,1
4102,21006,"Matching","Self",667,0.667,1
4103,21006,"Matching","Self",634,0.634,1
4104,21006,"Matching","Self",656,0.656,1
4105,21006,"Matching","Self",855,0.855,1
4106,21006,"Matching","Self",760,0.76,1
4107,21006,"Matching","Self",714,0.714,1
4108,21006,"Matching","Self",697,0.697,1
4109,21006,"Matching","Self",748,0.748,1
4110,21006,"Matching","Self",887,0.887,1
4111,21006,"Matching","Self",666,0.666,1
4112,21006,"Matching","Self",747,0.747,1
4113,21006,"Matching","Self",694,0.694,1
4114,21006,"Matching","Self",710,0.71,1
4115,21006,"Matching","Self",619,0.619,1
4116,21006,"Matching","Self",598,0.598,1
4117,21006,"Matching","Self",776,0.776,1
4118,21006,"Matching","Self",646,0.646,1
4119,21006,"Matching","Self",662,0.662,1
4120,21006,"Matching","Self",555,0.555,1
4121,21006,"Matching","Self",731,0.731,1
4122,21006,"Matching","Self",838,0.838,1
4123,21006,"Matching","Self",714,0.714,1
4124,21006,"Matching","Self",713,0.713,1
4125,21006,"Matching","Self",1238,1.238,1
4126,21006,"Matching","Self",616,0.616,1
4127,21006,"Matching","Self",485,0.485,1
4128,21006,"Matching","Self",713,0.713,1
4129,21006,"Matching","Self",520,0.52,1
4130,21006,"Matching","Self",761,0.761,1
4131,21006,"Matching","Self",649,0.649,1
4132,21006,"Matching","Self",644,0.644,1
4133,21006,"Matching","Self",680,0.68,1
4134,21006,"Matching","Self",712,0.712,1
4135,21006,"Matching","Self",616,0.616,0
4136,21006,"Matching","Self",581,0.581,1
4137,21006,"Matching","Self",601,0.601,1
4138,21006,"Matching","Self",1267,1.267,1
4139,21006,"Matching","Self",822,0.822,1
4140,21006,"Matching","Self",553,0.553,1
4141,21006,"Matching","Self",503,0.503,1
4142,21006,"Matching","Self",711,0.711,1
4143,21006,"Matching","Self",568,0.568,1
4144,21006,"Matching","Self",503,0.503,1
4145,21006,"Matching","Self",536,0.536,1
4146,21006,"Matching","Self",646,0.646,1
4147,21006,"Matching","Self",666,0.666,1
4148,21006,"Matching","Self",1163,1.163,0
4149,21006,"Matching","Self",662,0.662,1
4150,21006,"Matching","Self",871,0.871,1
4151,21006,"Matching","Self",1301,1.301,1
4152,21006,"Matching","Self",520,0.52,1
4153,21006,"Matching","Self",778,0.778,1
4154,21006,"Matching","Self",1209,1.209,1
4155,21006,"Matching","Self",713,0.713,1
4156,21006,"Matching","Self",644,0.644,1
4157,21006,"Matching","Self",454,0.454,1
4158,21006,"Matching","Self",603,0.603,1
4159,21006,"Matching","Self",502,0.502,1
4160,21006,"Matching","Father",576,0.576,1
4161,21006,"Matching","Father",697,0.697,1
4162,21006,"Matching","Father",1133,1.133,1
4163,21006,"Matching","Father",660,0.66,1
4164,21006,"Matching","Father",1403,1.403,1
4165,21006,"Matching","Father",890,0.89,1
4166,21006,"Matching","Father",668,0.668,1
4167,21006,"Matching","Father",854,0.854,1
4168,21006,"Matching","Father",553,0.553,1
4169,21006,"Matching","Father",1435,1.435,1
4170,21006,"Matching","Father",682,0.682,1
4171,21006,"Matching","Father",713,0.713,1
4172,21006,"Matching","Father",747,0.747,1
4173,21006,"Matching","Father",569,0.569,1
4174,21006,"Matching","Father",677,0.677,1
4175,21006,"Matching","Father",919,0.919,1
4176,21006,"Matching","Father",760,0.76,1
4177,21006,"Matching","Father",840,0.84,1
4178,21006,"Matching","Father",794,0.794,1
4179,21006,"Matching","Father",614,0.614,1
4180,21006,"Matching","Father",1048,1.048,1
4181,21006,"Matching","Father",695,0.695,1
4182,21006,"Matching","Father",599,0.599,1
4183,21006,"Matching","Father",682,0.682,1
4184,21006,"Matching","Father",725,0.725,1
4185,21006,"Matching","Father",824,0.824,1
4186,21006,"Matching","Father",712,0.712,1
4187,21006,"Matching","Father",500,0.5,1
4188,21006,"Matching","Father",1145,1.145,1
4189,21006,"Matching","Father",741,0.741,0
4190,21006,"Matching","Father",585,0.585,1
4191,21006,"Matching","Father",633,0.633,1
4192,21006,"Matching","Father",678,0.678,0
4193,21006,"Matching","Father",582,0.582,1
4194,21006,"Matching","Father",523,0.523,1
4195,21006,"Matching","Father",890,0.89,1
4196,21006,"Matching","Father",506,0.506,1
4197,21006,"Matching","Father",789,0.789,1
4198,21006,"Matching","Father",492,0.492,1
4199,21006,"Matching","Father",410,0.41,1
4200,21006,"Matching","Father",635,0.635,1
4201,21006,"Matching","Father",773,0.773,1
4202,21006,"Matching","Father",670,0.67,1
4203,21006,"Matching","Father",492,0.492,1
4204,21006,"Matching","Father",508,0.508,1
4205,21006,"Matching","Father",535,0.535,1
4206,21006,"Matching","Father",630,0.63,1
4207,21006,"Matching","Father",582,0.582,1
4208,21006,"Matching","Father",630,0.63,1
4209,21006,"Matching","Father",552,0.552,1
4210,21006,"Matching","Father",572,0.572,1
4211,21006,"Matching","Father",535,0.535,1
4212,21006,"Matching","Father",438,0.438,1
4213,21006,"Matching","Father",681,0.681,1
4214,21006,"Matching","Father",685,0.685,1
4215,21006,"Matching","Father",486,0.486,1
4216,21006,"Matching","Father",616,0.616,1
4217,21006,"Matching","Father",506,0.506,1
4218,21006,"Matching","Father",774,0.774,1
4219,21006,"Matching","Stranger",1036,1.036,1
4220,21006,"Matching","Stranger",995,0.995,1
4221,21006,"Matching","Stranger",1149,1.149,1
4222,21006,"Matching","Stranger",825,0.825,1
4223,21006,"Matching","Stranger",821,0.821,1
4224,21006,"Matching","Stranger",808,0.808,1
4225,21006,"Matching","Stranger",855,0.855,0
4226,21006,"Matching","Stranger",805,0.805,1
4227,21006,"Matching","Stranger",665,0.665,1
4228,21006,"Matching","Stranger",1017,1.017,1
4229,21006,"Matching","Stranger",1444,1.444,1
4230,21006,"Matching","Stranger",1142,1.142,1
4231,21006,"Matching","Stranger",1382,1.382,1
4232,21006,"Matching","Stranger",1083,1.083,1
4233,21006,"Matching","Stranger",744,0.744,1
4234,21006,"Matching","Stranger",486,0.486,1
4235,21006,"Matching","Stranger",610,0.61,1
4236,21006,"Matching","Stranger",894,0.894,1
4237,21006,"Matching","Stranger",663,0.663,1
4238,21006,"Matching","Stranger",697,0.697,1
4239,21006,"Matching","Stranger",825,0.825,1
4240,21006,"Matching","Stranger",836,0.836,0
4241,21006,"Matching","Stranger",654,0.654,1
4242,21006,"Matching","Stranger",631,0.631,1
4243,21006,"Matching","Stranger",828,0.828,1
4244,21006,"Matching","Stranger",932,0.932,1
4245,21006,"Matching","Stranger",776,0.776,1
4246,21006,"Matching","Stranger",924,0.924,1
4247,21006,"Matching","Stranger",747,0.747,1
4248,21006,"Matching","Stranger",870,0.87,1
4249,21006,"Matching","Stranger",1026,1.026,1
4250,21006,"Matching","Stranger",791,0.791,1
4251,21006,"Matching","Stranger",747,0.747,1
4252,21006,"Matching","Stranger",1014,1.014,1
4253,21006,"Matching","Stranger",965,0.965,1
4254,21006,"Matching","Stranger",807,0.807,1
4255,21006,"Matching","Stranger",818,0.818,1
4256,21006,"Matching","Stranger",585,0.585,1
4257,21006,"Matching","Stranger",617,0.617,1
4258,21006,"Matching","Stranger",747,0.747,1
4259,21006,"Matching","Stranger",794,0.794,1
4260,21006,"Matching","Stranger",837,0.837,1
4261,21006,"Matching","Stranger",678,0.678,0
4262,21006,"Matching","Stranger",613,0.613,1
4263,21006,"Matching","Stranger",1136,1.136,1
4264,21006,"Matching","Stranger",1207,1.207,1
4265,21006,"Matching","Stranger",1108,1.108,1
4266,21006,"Matching","Stranger",679,0.679,1
4267,21006,"Matching","Stranger",759,0.759,1
4268,21006,"Matching","Stranger",791,0.791,1
4269,21006,"Matching","Stranger",952,0.952,1
4270,21006,"Matching","Stranger",1144,1.144,1
4271,21006,"Matching","Stranger",728,0.728,1
4272,21006,"Matching","Stranger",795,0.795,1
4273,21006,"Matching","Stranger",572,0.572,1
4274,21006,"Matching","Stranger",698,0.698,1
4275,21006,"Matching","Stranger",1022,1.022,1
4276,21006,"Matching","Stranger",629,0.629,1
4277,21006,"Matching","Stranger",742,0.742,1
4278,21006,"Matching","Stranger",699,0.699,1
4279,21006,"Nonmatching","Self",784,0.784,1
4280,21006,"Nonmatching","Self",1332,1.332,1
4281,21006,"Nonmatching","Self",841,0.841,1
4282,21006,"Nonmatching","Self",747,0.747,1
4283,21006,"Nonmatching","Self",1227,1.227,1
4284,21006,"Nonmatching","Self",1414,1.414,1
4285,21006,"Nonmatching","Self",917,0.917,1
4286,21006,"Nonmatching","Self",804,0.804,1
4287,21006,"Nonmatching","Self",758,0.758,1
4288,21006,"Nonmatching","Self",1031,1.031,1
4289,21006,"Nonmatching","Self",678,0.678,1
4290,21006,"Nonmatching","Self",682,0.682,1
4291,21006,"Nonmatching","Self",937,0.937,1
4292,21006,"Nonmatching","Self",599,0.599,1
4293,21006,"Nonmatching","Self",980,0.98,1
4294,21006,"Nonmatching","Self",825,0.825,1
4295,21006,"Nonmatching","Self",662,0.662,1
4296,21006,"Nonmatching","Self",871,0.871,1
4297,21006,"Nonmatching","Self",696,0.696,1
4298,21006,"Nonmatching","Self",1045,1.045,1
4299,21006,"Nonmatching","Self",768,0.768,1
4300,21006,"Nonmatching","Self",920,0.92,1
4301,21006,"Nonmatching","Self",631,0.631,1
4302,21006,"Nonmatching","Self",633,0.633,1
4303,21006,"Nonmatching","Self",1095,1.095,1
4304,21006,"Nonmatching","Self",1207,1.207,1
4305,21006,"Nonmatching","Self",715,0.715,1
4306,21006,"Nonmatching","Self",842,0.842,1
4307,21006,"Nonmatching","Self",904,0.904,1
4308,21006,"Nonmatching","Self",952,0.952,1
4309,21006,"Nonmatching","Self",597,0.597,1
4310,21006,"Nonmatching","Self",795,0.795,1
4311,21006,"Nonmatching","Self",519,0.519,1
4312,21006,"Nonmatching","Self",583,0.583,1
4313,21006,"Nonmatching","Self",838,0.838,1
4314,21006,"Nonmatching","Self",1002,1.002,1
4315,21006,"Nonmatching","Self",805,0.805,1
4316,21006,"Nonmatching","Self",763,0.763,1
4317,21006,"Nonmatching","Self",1027,1.027,1
4318,21006,"Nonmatching","Self",756,0.756,1
4319,21006,"Nonmatching","Self",1078,1.078,1
4320,21006,"Nonmatching","Self",600,0.6,1
4321,21006,"Nonmatching","Self",759,0.759,1
4322,21006,"Nonmatching","Self",412,0.412,1
4323,21006,"Nonmatching","Self",764,0.764,1
4324,21006,"Nonmatching","Self",729,0.729,1
4325,21006,"Nonmatching","Self",1004,1.004,1
4326,21006,"Nonmatching","Self",1196,1.196,1
4327,21006,"Nonmatching","Self",773,0.773,1
4328,21006,"Nonmatching","Self",695,0.695,1
4329,21006,"Nonmatching","Self",1366,1.366,1
4330,21006,"Nonmatching","Self",1140,1.14,1
4331,21006,"Nonmatching","Self",571,0.571,1
4332,21006,"Nonmatching","Self",826,0.826,1
4333,21006,"Nonmatching","Self",684,0.684,1
4334,21006,"Nonmatching","Self",663,0.663,1
4335,21006,"Nonmatching","Self",762,0.762,1
4336,21006,"Nonmatching","Self",456,0.456,1
4337,21006,"Nonmatching","Self",633,0.633,1
4338,21006,"Nonmatching","Self",1052,1.052,1
4339,21006,"Nonmatching","Father",891,0.891,1
4340,21006,"Nonmatching","Father",693,0.693,1
4341,21006,"Nonmatching","Father",929,0.929,1
4342,21006,"Nonmatching","Father",905,0.905,1
4343,21006,"Nonmatching","Father",1311,1.311,1
4344,21006,"Nonmatching","Father",982,0.982,1
4345,21006,"Nonmatching","Father",859,0.859,1
4346,21006,"Nonmatching","Father",954,0.954,1
4347,21006,"Nonmatching","Father",812,0.812,1
4348,21006,"Nonmatching","Father",811,0.811,1
4349,21006,"Nonmatching","Father",853,0.853,1
4350,21006,"Nonmatching","Father",775,0.775,1
4351,21006,"Nonmatching","Father",741,0.741,1
4352,21006,"Nonmatching","Father",747,0.747,1
4353,21006,"Nonmatching","Father",955,0.955,1
4354,21006,"Nonmatching","Father",725,0.725,1
4355,21006,"Nonmatching","Father",1159,1.159,1
4356,21006,"Nonmatching","Father",812,0.812,1
4357,21006,"Nonmatching","Father",884,0.884,1
4358,21006,"Nonmatching","Father",858,0.858,1
4359,21006,"Nonmatching","Father",1080,1.08,0
4360,21006,"Nonmatching","Father",756,0.756,1
4361,21006,"Nonmatching","Father",905,0.905,1
4362,21006,"Nonmatching","Father",712,0.712,1
4363,21006,"Nonmatching","Father",951,0.951,1
4364,21006,"Nonmatching","Father",636,0.636,1
4365,21006,"Nonmatching","Father",839,0.839,1
4366,21006,"Nonmatching","Father",935,0.935,1
4367,21006,"Nonmatching","Father",786,0.786,1
4368,21006,"Nonmatching","Father",772,0.772,1
4369,21006,"Nonmatching","Father",805,0.805,1
4370,21006,"Nonmatching","Father",764,0.764,1
4371,21006,"Nonmatching","Father",841,0.841,1
4372,21006,"Nonmatching","Father",731,0.731,1
4373,21006,"Nonmatching","Father",984,0.984,1
4374,21006,"Nonmatching","Father",708,0.708,1
4375,21006,"Nonmatching","Father",665,0.665,1
4376,21006,"Nonmatching","Father",889,0.889,1
4377,21006,"Nonmatching","Father",711,0.711,1
4378,21006,"Nonmatching","Father",838,0.838,1
4379,21006,"Nonmatching","Father",869,0.869,1
4380,21006,"Nonmatching","Father",728,0.728,1
4381,21006,"Nonmatching","Father",763,0.763,1
4382,21006,"Nonmatching","Father",681,0.681,1
4383,21006,"Nonmatching","Father",1081,1.081,1
4384,21006,"Nonmatching","Father",900,0.9,1
4385,21006,"Nonmatching","Father",757,0.757,1
4386,21006,"Nonmatching","Father",619,0.619,1
4387,21006,"Nonmatching","Father",1046,1.046,1
4388,21006,"Nonmatching","Father",759,0.759,1
4389,21006,"Nonmatching","Father",1047,1.047,1
4390,21006,"Nonmatching","Father",644,0.644,0
4391,21006,"Nonmatching","Father",1097,1.097,1
4392,21006,"Nonmatching","Father",1256,1.256,1
4393,21006,"Nonmatching","Father",394,0.394,1
4394,21006,"Nonmatching","Father",795,0.795,1
4395,21006,"Nonmatching","Stranger",921,0.921,0
4396,21006,"Nonmatching","Stranger",684,0.684,0
4397,21006,"Nonmatching","Stranger",1335,1.335,1
4398,21006,"Nonmatching","Stranger",807,0.807,1
4399,21006,"Nonmatching","Stranger",998,0.998,1
