"X","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC"
2474,7,"Nonmatching","Stranger",2,634,0.634,0
2475,7,"Nonmatching","Stranger",2,667,0.667,1
2476,7,"Nonmatching","Stranger",2,884,0.884,1
2477,7,"Nonmatching","Stranger",2,917,0.917,1
2478,7,"Nonmatching","Stranger",2,717,0.717,1
2479,7,"Nonmatching","Stranger",2,850,0.85,1
2480,7,"Nonmatching","Stranger",2,700,0.7,1
2481,7,"Nonmatching","Stranger",2,817,0.817,1
2482,7,"Nonmatching","Stranger",2,817,0.817,1
2483,7,"Nonmatching","Stranger",2,917,0.917,1
2484,7,"Nonmatching","Stranger",2,817,0.817,1
2485,8,"Matching","Self",1,850,0.85,1
2486,8,"Matching","Self",1,600,0.6,1
2487,8,"Matching","Self",1,667,0.667,0
2488,8,"Matching","Self",1,717,0.717,1
2489,8,"Matching","Self",1,667,0.667,1
2490,8,"Matching","Self",1,650,0.65,1
2491,8,"Matching","Self",1,567,0.567,1
2492,8,"Matching","Self",1,734,0.734,1
2493,8,"Matching","Self",1,767,0.767,1
2494,8,"Matching","Self",1,534,0.534,1
2495,8,"Matching","Self",1,567,0.567,1
2496,8,"Matching","Self",1,617,0.617,1
2497,8,"Matching","Self",1,584,0.584,1
2498,8,"Matching","Self",1,600,0.6,1
2499,8,"Matching","Self",1,617,0.617,1
2500,8,"Matching","Self",1,550,0.55,1
2501,8,"Matching","Self",1,600,0.6,0
2502,8,"Matching","Self",1,600,0.6,1
2503,8,"Matching","Self",1,567,0.567,1
2504,8,"Matching","Self",1,684,0.684,1
2505,8,"Matching","Self",1,534,0.534,1
2506,8,"Matching","Self",1,584,0.584,1
2507,8,"Matching","Self",1,584,0.584,1
2508,8,"Matching","Self",1,500,0.5,1
2509,8,"Matching","Self",1,534,0.534,1
2510,8,"Matching","Self",1,617,0.617,1
2511,8,"Matching","Self",1,634,0.634,1
2512,8,"Matching","Self",1,650,0.65,1
2513,8,"Matching","Self",1,700,0.7,1
2514,8,"Matching","Self",1,567,0.567,1
2515,8,"Matching","Self",1,834,0.834,1
2516,8,"Matching","Self",1,684,0.684,0
2517,8,"Matching","Self",1,584,0.584,1
2518,8,"Matching","Self",1,600,0.6,1
2519,8,"Matching","Self",1,567,0.567,1
2520,8,"Matching","Self",1,684,0.684,1
2521,8,"Matching","Self",1,667,0.667,1
2522,8,"Matching","Self",1,567,0.567,1
2523,8,"Matching","Self",1,584,0.584,1
2524,8,"Matching","Self",1,752,0.752,1
2525,8,"Matching","Self",1,450,0.45,1
2526,8,"Matching","Self",1,534,0.534,1
2527,8,"Matching","Self",1,467,0.467,1
2528,8,"Matching","Self",1,567,0.567,1
2529,8,"Matching","Self",1,517,0.517,1
2530,8,"Matching","Self",1,367,0.367,1
2531,8,"Matching","Self",1,732,0.732,1
2532,8,"Matching","Self",2,800,0.8,1
2533,8,"Matching","Self",2,817,0.817,1
2534,8,"Matching","Self",2,800,0.8,1
2535,8,"Matching","Self",2,584,0.584,1
2536,8,"Matching","Self",2,817,0.817,1
2537,8,"Matching","Self",2,734,0.734,1
2538,8,"Matching","Self",2,1067,1.067,1
2539,8,"Matching","Self",2,617,0.617,1
2540,8,"Matching","Self",2,750,0.75,1
2541,8,"Matching","Self",2,650,0.65,1
2542,8,"Matching","Self",2,734,0.734,0
2543,8,"Matching","Self",2,834,0.834,1
2544,8,"Matching","Self",2,567,0.567,1
2545,8,"Matching","Self",2,617,0.617,0
2546,8,"Matching","Self",2,617,0.617,1
2547,8,"Matching","Self",2,634,0.634,1
2548,8,"Matching","Self",2,650,0.65,0
2549,8,"Matching","Self",2,600,0.6,1
2550,8,"Matching","Self",2,750,0.75,1
2551,8,"Matching","Self",2,534,0.534,1
2552,8,"Matching","Self",2,550,0.55,1
2553,8,"Matching","Self",2,484,0.484,1
2554,8,"Matching","Self",2,567,0.567,1
2555,8,"Matching","Self",2,634,0.634,1
2556,8,"Matching","Self",2,800,0.8,1
2557,8,"Matching","Self",2,932,0.932,0
2558,8,"Matching","Self",2,667,0.667,1
2559,8,"Matching","Self",2,534,0.534,1
2560,8,"Matching","Self",2,684,0.684,1
2561,8,"Matching","Self",2,617,0.617,1
2562,8,"Matching","Self",2,819,0.819,1
2563,8,"Matching","Self",2,617,0.617,1
2564,8,"Matching","Self",2,617,0.617,1
2565,8,"Matching","Self",2,800,0.8,1
2566,8,"Matching","Self",2,750,0.75,1
2567,8,"Matching","Self",2,667,0.667,1
2568,8,"Matching","Self",2,550,0.55,1
2569,8,"Matching","Self",2,684,0.684,1
2570,8,"Matching","Self",2,650,0.65,1
2571,8,"Matching","Self",2,550,0.55,1
2572,8,"Matching","Self",2,667,0.667,1
2573,8,"Matching","Self",2,567,0.567,1
2574,8,"Matching","Self",2,550,0.55,1
2575,8,"Matching","Self",2,517,0.517,1
2576,8,"Matching","Self",2,584,0.584,1
2577,8,"Matching","Self",2,684,0.684,1
2578,8,"Matching","Self",2,700,0.7,1
2579,8,"Matching","Self",2,634,0.634,1
2580,8,"Matching","Stranger",1,784,0.784,1
2581,8,"Matching","Stranger",1,1167,1.167,1
2582,8,"Matching","Stranger",1,917,0.917,1
2583,8,"Matching","Stranger",1,1034,1.034,1
2584,8,"Matching","Stranger",1,1284,1.284,1
2585,8,"Matching","Stranger",1,584,0.584,0
2586,8,"Matching","Stranger",1,934,0.934,1
2587,8,"Matching","Stranger",1,767,0.767,0
2588,8,"Matching","Stranger",1,817,0.817,1
2589,8,"Matching","Stranger",1,667,0.667,0
2590,8,"Matching","Stranger",1,700,0.7,0
2591,8,"Matching","Stranger",1,750,0.75,1
2592,8,"Matching","Stranger",1,584,0.584,1
2593,8,"Matching","Stranger",1,1134,1.134,0
2594,8,"Matching","Stranger",1,650,0.65,1
2595,8,"Matching","Stranger",1,617,0.617,0
2596,8,"Matching","Stranger",1,550,0.55,1
2597,8,"Matching","Stranger",1,767,0.767,0
2598,8,"Matching","Stranger",1,667,0.667,1
2599,8,"Matching","Stranger",1,534,0.534,0
2600,8,"Matching","Stranger",1,550,0.55,1
2601,8,"Matching","Stranger",1,634,0.634,1
2602,8,"Matching","Stranger",1,734,0.734,1
2603,8,"Matching","Stranger",1,850,0.85,0
2604,8,"Matching","Stranger",1,717,0.717,1
2605,8,"Matching","Stranger",1,467,0.467,1
2606,8,"Matching","Stranger",1,767,0.767,1
2607,8,"Matching","Stranger",1,650,0.65,1
2608,8,"Matching","Stranger",1,734,0.734,0
2609,8,"Matching","Stranger",1,700,0.7,0
2610,8,"Matching","Stranger",1,634,0.634,0
2611,8,"Matching","Stranger",1,1000,1,1
2612,8,"Matching","Stranger",1,800,0.8,1
2613,8,"Matching","Stranger",1,567,0.567,1
2614,8,"Matching","Stranger",1,667,0.667,1
2615,8,"Matching","Stranger",1,600,0.6,0
2616,8,"Matching","Stranger",1,500,0.5,1
2617,8,"Matching","Stranger",1,734,0.734,1
2618,8,"Matching","Stranger",1,517,0.517,1
2619,8,"Matching","Stranger",1,500,0.5,1
2620,8,"Matching","Stranger",1,584,0.584,1
2621,8,"Matching","Stranger",1,1017,1.017,1
2622,8,"Matching","Stranger",1,484,0.484,0
2623,8,"Matching","Stranger",1,700,0.7,0
2624,8,"Matching","Stranger",1,583,0.583,1
2625,8,"Matching","Stranger",1,384,0.384,0
2626,8,"Matching","Stranger",1,917,0.917,1
2627,8,"Matching","Stranger",2,950,0.95,1
2628,8,"Matching","Stranger",2,1000,1,1
2629,8,"Matching","Stranger",2,784,0.784,0
2630,8,"Matching","Stranger",2,1150,1.15,1
2631,8,"Matching","Stranger",2,600,0.6,0
2632,8,"Matching","Stranger",2,1084,1.084,1
2633,8,"Matching","Stranger",2,950,0.95,1
2634,8,"Matching","Stranger",2,584,0.584,0
2635,8,"Matching","Stranger",2,850,0.85,1
2636,8,"Matching","Stranger",2,700,0.7,1
2637,8,"Matching","Stranger",2,950,0.95,1
2638,8,"Matching","Stranger",2,884,0.884,1
2639,8,"Matching","Stranger",2,1184,1.184,1
2640,8,"Matching","Stranger",2,734,0.734,1
2641,8,"Matching","Stranger",2,1050,1.05,0
2642,8,"Matching","Stranger",2,734,0.734,0
2643,8,"Matching","Stranger",2,684,0.684,1
2644,8,"Matching","Stranger",2,750,0.75,0
2645,8,"Matching","Stranger",2,667,0.667,1
2646,8,"Matching","Stranger",2,784,0.784,1
2647,8,"Matching","Stranger",2,684,0.684,1
2648,8,"Matching","Stranger",2,965,0.965,1
2649,8,"Matching","Stranger",2,700,0.7,0
2650,8,"Matching","Stranger",2,634,0.634,1
2651,8,"Matching","Stranger",2,684,0.684,0
2652,8,"Matching","Stranger",2,750,0.75,1
2653,8,"Matching","Stranger",2,684,0.684,1
2654,8,"Matching","Stranger",2,617,0.617,0
2655,8,"Matching","Stranger",2,667,0.667,0
2656,8,"Matching","Stranger",2,584,0.584,1
2657,8,"Matching","Stranger",2,750,0.75,1
2658,8,"Matching","Stranger",2,750,0.75,1
2659,8,"Matching","Stranger",2,700,0.7,1
2660,8,"Matching","Stranger",2,850,0.85,1
2661,8,"Matching","Stranger",2,617,0.617,0
2662,8,"Matching","Stranger",2,484,0.484,1
2663,8,"Matching","Stranger",2,567,0.567,0
2664,8,"Matching","Stranger",2,500,0.5,0
2665,8,"Matching","Stranger",2,434,0.434,1
2666,8,"Matching","Stranger",2,634,0.634,1
2667,8,"Matching","Stranger",2,700,0.7,0
2668,8,"Matching","Stranger",2,617,0.617,1
2669,8,"Matching","Stranger",2,500,0.5,1
2670,8,"Matching","Stranger",2,634,0.634,1
2671,8,"Matching","Stranger",2,650,0.65,0
2672,8,"Matching","Stranger",2,617,0.617,0
2673,8,"Matching","Stranger",2,717,0.717,1
2674,8,"Nonmatching","Self",1,850,0.85,1
2675,8,"Nonmatching","Self",1,984,0.984,0
2676,8,"Nonmatching","Self",1,1233,1.233,1
2677,8,"Nonmatching","Self",1,1200,1.2,1
2678,8,"Nonmatching","Self",1,1317,1.317,1
2679,8,"Nonmatching","Self",1,617,0.617,1
2680,8,"Nonmatching","Self",1,1117,1.117,1
2681,8,"Nonmatching","Self",1,817,0.817,1
2682,8,"Nonmatching","Self",1,867,0.867,1
2683,8,"Nonmatching","Self",1,698,0.698,1
2684,8,"Nonmatching","Self",1,1117,1.117,1
2685,8,"Nonmatching","Self",1,1250,1.25,1
2686,8,"Nonmatching","Self",1,1200,1.2,1
2687,8,"Nonmatching","Self",1,634,0.634,1
2688,8,"Nonmatching","Self",1,617,0.617,1
2689,8,"Nonmatching","Self",1,700,0.7,1
2690,8,"Nonmatching","Self",1,634,0.634,1
2691,8,"Nonmatching","Self",1,750,0.75,1
2692,8,"Nonmatching","Self",1,567,0.567,1
2693,8,"Nonmatching","Self",1,600,0.6,1
2694,8,"Nonmatching","Self",1,1017,1.017,1
2695,8,"Nonmatching","Self",1,1050,1.05,1
2696,8,"Nonmatching","Self",1,884,0.884,1
2697,8,"Nonmatching","Self",1,1250,1.25,0
2698,8,"Nonmatching","Self",1,750,0.75,1
2699,8,"Nonmatching","Self",1,584,0.584,1
2700,8,"Nonmatching","Self",1,500,0.5,1
2701,8,"Nonmatching","Self",1,1017,1.017,1
2702,8,"Nonmatching","Self",1,1067,1.067,1
2703,8,"Nonmatching","Self",1,634,0.634,1
2704,8,"Nonmatching","Self",1,950,0.95,1
2705,8,"Nonmatching","Self",1,650,0.65,1
2706,8,"Nonmatching","Self",1,784,0.784,1
2707,8,"Nonmatching","Self",1,632,0.632,1
2708,8,"Nonmatching","Self",1,567,0.567,1
2709,8,"Nonmatching","Self",1,650,0.65,1
2710,8,"Nonmatching","Self",1,817,0.817,0
2711,8,"Nonmatching","Self",1,684,0.684,1
2712,8,"Nonmatching","Self",1,700,0.7,1
2713,8,"Nonmatching","Self",1,517,0.517,1
2714,8,"Nonmatching","Self",1,517,0.517,1
2715,8,"Nonmatching","Self",1,500,0.5,1
2716,8,"Nonmatching","Self",1,667,0.667,1
2717,8,"Nonmatching","Self",1,700,0.7,0
2718,8,"Nonmatching","Self",1,800,0.8,1
2719,8,"Nonmatching","Self",1,650,0.65,1
2720,8,"Nonmatching","Self",2,1117,1.117,1
2721,8,"Nonmatching","Self",2,734,0.734,1
2722,8,"Nonmatching","Self",2,1084,1.084,1
2723,8,"Nonmatching","Self",2,717,0.717,1
2724,8,"Nonmatching","Self",2,984,0.984,1
2725,8,"Nonmatching","Self",2,784,0.784,1
2726,8,"Nonmatching","Self",2,684,0.684,1
2727,8,"Nonmatching","Self",2,850,0.85,1
2728,8,"Nonmatching","Self",2,600,0.6,1
2729,8,"Nonmatching","Self",2,934,0.934,1
2730,8,"Nonmatching","Self",2,800,0.8,1
2731,8,"Nonmatching","Self",2,984,0.984,1
2732,8,"Nonmatching","Self",2,1134,1.134,1
2733,8,"Nonmatching","Self",2,517,0.517,1
2734,8,"Nonmatching","Self",2,898,0.898,1
2735,8,"Nonmatching","Self",2,967,0.967,1
2736,8,"Nonmatching","Self",2,850,0.85,1
2737,8,"Nonmatching","Self",2,650,0.65,1
2738,8,"Nonmatching","Self",2,600,0.6,0
2739,8,"Nonmatching","Self",2,467,0.467,0
2740,8,"Nonmatching","Self",2,534,0.534,1
2741,8,"Nonmatching","Self",2,534,0.534,0
2742,8,"Nonmatching","Self",2,917,0.917,1
2743,8,"Nonmatching","Self",2,834,0.834,1
2744,8,"Nonmatching","Self",2,667,0.667,1
2745,8,"Nonmatching","Self",2,900,0.9,1
2746,8,"Nonmatching","Self",2,750,0.75,1
2747,8,"Nonmatching","Self",2,984,0.984,1
2748,8,"Nonmatching","Self",2,650,0.65,0
2749,8,"Nonmatching","Self",2,634,0.634,0
2750,8,"Nonmatching","Self",2,700,0.7,1
2751,8,"Nonmatching","Self",2,900,0.9,1
2752,8,"Nonmatching","Self",2,834,0.834,1
2753,8,"Nonmatching","Self",2,667,0.667,1
2754,8,"Nonmatching","Self",2,684,0.684,0
2755,8,"Nonmatching","Self",2,717,0.717,1
2756,8,"Nonmatching","Self",2,800,0.8,1
2757,8,"Nonmatching","Self",2,684,0.684,1
2758,8,"Nonmatching","Self",2,634,0.634,1
2759,8,"Nonmatching","Self",2,617,0.617,1
2760,8,"Nonmatching","Self",2,500,0.5,1
2761,8,"Nonmatching","Self",2,600,0.6,1
2762,8,"Nonmatching","Self",2,650,0.65,1
2763,8,"Nonmatching","Self",2,784,0.784,1
2764,8,"Nonmatching","Self",2,684,0.684,0
2765,8,"Nonmatching","Self",2,650,0.65,0
2766,8,"Nonmatching","Self",2,817,0.817,1
2767,8,"Nonmatching","Stranger",1,1117,1.117,1
2768,8,"Nonmatching","Stranger",1,850,0.85,0
2769,8,"Nonmatching","Stranger",1,750,0.75,0
2770,8,"Nonmatching","Stranger",1,684,0.684,1
2771,8,"Nonmatching","Stranger",1,717,0.717,1
2772,8,"Nonmatching","Stranger",1,650,0.65,1
2773,8,"Nonmatching","Stranger",1,1000,1,1
2774,8,"Nonmatching","Stranger",1,734,0.734,1
2775,8,"Nonmatching","Stranger",1,834,0.834,0
2776,8,"Nonmatching","Stranger",1,567,0.567,1
2777,8,"Nonmatching","Stranger",1,700,0.7,0
2778,8,"Nonmatching","Stranger",1,1134,1.134,1
2779,8,"Nonmatching","Stranger",1,784,0.784,1
2780,8,"Nonmatching","Stranger",1,734,0.734,1
2781,8,"Nonmatching","Stranger",1,667,0.667,1
2782,8,"Nonmatching","Stranger",1,600,0.6,1
2783,8,"Nonmatching","Stranger",1,550,0.55,0
2784,8,"Nonmatching","Stranger",1,1017,1.017,1
2785,8,"Nonmatching","Stranger",1,467,0.467,1
2786,8,"Nonmatching","Stranger",1,650,0.65,1
2787,8,"Nonmatching","Stranger",1,634,0.634,1
2788,8,"Nonmatching","Stranger",1,1117,1.117,1
2789,8,"Nonmatching","Stranger",1,684,0.684,1
2790,8,"Nonmatching","Stranger",1,684,0.684,1
2791,8,"Nonmatching","Stranger",1,1134,1.134,1
2792,8,"Nonmatching","Stranger",1,667,0.667,1
2793,8,"Nonmatching","Stranger",1,984,0.984,1
2794,8,"Nonmatching","Stranger",1,567,0.567,1
2795,8,"Nonmatching","Stranger",1,551,0.551,0
2796,8,"Nonmatching","Stranger",1,817,0.817,1
2797,8,"Nonmatching","Stranger",1,750,0.75,1
2798,8,"Nonmatching","Stranger",1,700,0.7,1
2799,8,"Nonmatching","Stranger",1,784,0.784,0
2800,8,"Nonmatching","Stranger",1,684,0.684,1
2801,8,"Nonmatching","Stranger",1,550,0.55,1
2802,8,"Nonmatching","Stranger",1,750,0.75,1
2803,8,"Nonmatching","Stranger",1,834,0.834,1
2804,8,"Nonmatching","Stranger",1,700,0.7,1
2805,8,"Nonmatching","Stranger",1,584,0.584,1
2806,8,"Nonmatching","Stranger",1,617,0.617,1
2807,8,"Nonmatching","Stranger",1,650,0.65,1
2808,8,"Nonmatching","Stranger",1,600,0.6,1
2809,8,"Nonmatching","Stranger",1,567,0.567,1
2810,8,"Nonmatching","Stranger",1,550,0.55,1
2811,8,"Nonmatching","Stranger",1,684,0.684,1
2812,8,"Nonmatching","Stranger",1,634,0.634,1
2813,8,"Nonmatching","Stranger",1,700,0.7,1
2814,8,"Nonmatching","Stranger",1,517,0.517,0
2815,8,"Nonmatching","Stranger",2,1050,1.05,1
2816,8,"Nonmatching","Stranger",2,884,0.884,1
2817,8,"Nonmatching","Stranger",2,1250,1.25,0
2818,8,"Nonmatching","Stranger",2,884,0.884,0
2819,8,"Nonmatching","Stranger",2,767,0.767,1
2820,8,"Nonmatching","Stranger",2,684,0.684,1
2821,8,"Nonmatching","Stranger",2,1034,1.034,1
2822,8,"Nonmatching","Stranger",2,617,0.617,1
2823,8,"Nonmatching","Stranger",2,702,0.702,1
2824,8,"Nonmatching","Stranger",2,734,0.734,1
2825,8,"Nonmatching","Stranger",2,684,0.684,0
2826,8,"Nonmatching","Stranger",2,817,0.817,1
2827,8,"Nonmatching","Stranger",2,667,0.667,1
2828,8,"Nonmatching","Stranger",2,967,0.967,1
2829,8,"Nonmatching","Stranger",2,634,0.634,1
2830,8,"Nonmatching","Stranger",2,784,0.784,1
2831,8,"Nonmatching","Stranger",2,884,0.884,1
2832,8,"Nonmatching","Stranger",2,817,0.817,1
2833,8,"Nonmatching","Stranger",2,1000,1,1
2834,8,"Nonmatching","Stranger",2,534,0.534,1
2835,8,"Nonmatching","Stranger",2,617,0.617,1
2836,8,"Nonmatching","Stranger",2,700,0.7,1
2837,8,"Nonmatching","Stranger",2,550,0.55,1
2838,8,"Nonmatching","Stranger",2,634,0.634,1
2839,8,"Nonmatching","Stranger",2,634,0.634,1
2840,8,"Nonmatching","Stranger",2,684,0.684,1
2841,8,"Nonmatching","Stranger",2,667,0.667,1
2842,8,"Nonmatching","Stranger",2,734,0.734,1
2843,8,"Nonmatching","Stranger",2,619,0.619,0
2844,8,"Nonmatching","Stranger",2,767,0.767,0
2845,8,"Nonmatching","Stranger",2,900,0.9,1
2846,8,"Nonmatching","Stranger",2,684,0.684,1
2847,8,"Nonmatching","Stranger",2,684,0.684,1
2848,8,"Nonmatching","Stranger",2,667,0.667,0
2849,8,"Nonmatching","Stranger",2,750,0.75,1
2850,8,"Nonmatching","Stranger",2,800,0.8,1
2851,8,"Nonmatching","Stranger",2,667,0.667,1
2852,8,"Nonmatching","Stranger",2,567,0.567,1
2853,8,"Nonmatching","Stranger",2,700,0.7,1
2854,8,"Nonmatching","Stranger",2,550,0.55,1
2855,8,"Nonmatching","Stranger",2,850,0.85,0
2856,8,"Nonmatching","Stranger",2,734,0.734,1
2857,8,"Nonmatching","Stranger",2,590,0.59,1
2858,8,"Nonmatching","Stranger",2,584,0.584,1
2859,8,"Nonmatching","Stranger",2,684,0.684,1
2860,8,"Nonmatching","Stranger",2,600,0.6,1
2861,8,"Nonmatching","Stranger",2,734,0.734,1
2862,9,"Matching","Self",1,600,0.6,1
2863,9,"Matching","Self",1,917,0.917,1
2864,9,"Matching","Self",1,617,0.617,1
2865,9,"Matching","Self",1,717,0.717,1
2866,9,"Matching","Self",1,700,0.7,1
2867,9,"Matching","Self",1,817,0.817,1
2868,9,"Matching","Self",1,550,0.55,1
2869,9,"Matching","Self",1,617,0.617,0
2870,9,"Matching","Self",1,734,0.734,1
2871,9,"Matching","Self",1,850,0.85,1
2872,9,"Matching","Self",1,617,0.617,1
2873,9,"Matching","Self",1,650,0.65,1
2874,9,"Matching","Self",1,684,0.684,1
2875,9,"Matching","Self",1,717,0.717,1
2876,9,"Matching","Self",1,767,0.767,1
2877,9,"Matching","Self",1,684,0.684,0
2878,9,"Matching","Self",1,884,0.884,1
2879,9,"Matching","Self",1,900,0.9,1
2880,9,"Matching","Self",1,867,0.867,1
2881,9,"Matching","Self",1,967,0.967,1
2882,9,"Matching","Self",1,817,0.817,1
2883,9,"Matching","Self",1,667,0.667,1
2884,9,"Matching","Self",1,834,0.834,1
2885,9,"Matching","Self",1,650,0.65,1
2886,9,"Matching","Self",1,650,0.65,1
2887,9,"Matching","Self",1,617,0.617,1
2888,9,"Matching","Self",1,717,0.717,1
2889,9,"Matching","Self",1,567,0.567,1
2890,9,"Matching","Self",1,684,0.684,1
2891,9,"Matching","Self",1,834,0.834,1
2892,9,"Matching","Self",1,717,0.717,1
2893,9,"Matching","Self",1,650,0.65,1
2894,9,"Matching","Self",1,817,0.817,1
2895,9,"Matching","Self",1,684,0.684,1
2896,9,"Matching","Self",1,734,0.734,0
2897,9,"Matching","Self",1,800,0.8,1
2898,9,"Matching","Self",1,684,0.684,1
2899,9,"Matching","Self",1,750,0.75,1
2900,9,"Matching","Self",1,784,0.784,1
2901,9,"Matching","Self",1,784,0.784,1
2902,9,"Matching","Self",1,1117,1.117,1
2903,9,"Matching","Self",1,784,0.784,1
2904,9,"Matching","Self",1,717,0.717,1
2905,9,"Matching","Self",1,734,0.734,1
2906,9,"Matching","Self",1,634,0.634,1
2907,9,"Matching","Self",1,700,0.7,1
2908,9,"Matching","Self",1,667,0.667,1
2909,9,"Matching","Self",1,884,0.884,1
2910,9,"Matching","Self",2,767,0.767,1
2911,9,"Matching","Self",2,817,0.817,1
2912,9,"Matching","Self",2,700,0.7,1
2913,9,"Matching","Self",2,1167,1.167,1
2914,9,"Matching","Self",2,784,0.784,1
2915,9,"Matching","Self",2,734,0.734,1
2916,9,"Matching","Self",2,800,0.8,1
2917,9,"Matching","Self",2,767,0.767,1
2918,9,"Matching","Self",2,1167,1.167,1
2919,9,"Matching","Self",2,767,0.767,1
2920,9,"Matching","Self",2,767,0.767,1
2921,9,"Matching","Self",2,717,0.717,1
2922,9,"Matching","Self",2,767,0.767,1
2923,9,"Matching","Self",2,784,0.784,1
2924,9,"Matching","Self",2,667,0.667,1
2925,9,"Matching","Self",2,534,0.534,1
2926,9,"Matching","Self",2,834,0.834,1
2927,9,"Matching","Self",2,834,0.834,1
2928,9,"Matching","Self",2,800,0.8,1
2929,9,"Matching","Self",2,817,0.817,1
2930,9,"Matching","Self",2,734,0.734,0
2931,9,"Matching","Self",2,667,0.667,1
2932,9,"Matching","Self",2,600,0.6,1
2933,9,"Matching","Self",2,750,0.75,1
2934,9,"Matching","Self",2,717,0.717,1
2935,9,"Matching","Self",2,750,0.75,1
2936,9,"Matching","Self",2,700,0.7,1
2937,9,"Matching","Self",2,834,0.834,1
2938,9,"Matching","Self",2,684,0.684,1
2939,9,"Matching","Self",2,767,0.767,1
2940,9,"Matching","Self",2,717,0.717,1
2941,9,"Matching","Self",2,750,0.75,1
2942,9,"Matching","Self",2,750,0.75,1
2943,9,"Matching","Self",2,650,0.65,1
2944,9,"Matching","Self",2,667,0.667,1
2945,9,"Matching","Self",2,667,0.667,1
2946,9,"Matching","Self",2,867,0.867,1
2947,9,"Matching","Self",2,750,0.75,1
2948,9,"Matching","Self",2,750,0.75,1
2949,9,"Matching","Self",2,750,0.75,1
2950,9,"Matching","Self",2,784,0.784,1
2951,9,"Matching","Self",2,734,0.734,1
2952,9,"Matching","Self",2,767,0.767,1
2953,9,"Matching","Self",2,800,0.8,1
2954,9,"Matching","Self",2,667,0.667,1
2955,9,"Matching","Self",2,734,0.734,1
2956,9,"Matching","Self",2,767,0.767,1
2957,9,"Matching","Self",2,784,0.784,1
2958,9,"Matching","Stranger",1,850,0.85,1
2959,9,"Matching","Stranger",1,834,0.834,1
2960,9,"Matching","Stranger",1,984,0.984,1
2961,9,"Matching","Stranger",1,650,0.65,1
2962,9,"Matching","Stranger",1,784,0.784,1
2963,9,"Matching","Stranger",1,767,0.767,1
2964,9,"Matching","Stranger",1,734,0.734,1
2965,9,"Matching","Stranger",1,1217,1.217,1
2966,9,"Matching","Stranger",1,734,0.734,1
2967,9,"Matching","Stranger",1,817,0.817,1
2968,9,"Matching","Stranger",1,834,0.834,1
2969,9,"Matching","Stranger",1,867,0.867,1
2970,9,"Matching","Stranger",1,884,0.884,1
2971,9,"Matching","Stranger",1,600,0.6,1
2972,9,"Matching","Stranger",1,750,0.75,1
2973,9,"Matching","Stranger",1,734,0.734,1
2974,9,"Matching","Stranger",1,534,0.534,1
2975,9,"Matching","Stranger",1,734,0.734,1
2976,9,"Matching","Stranger",1,700,0.7,1
2977,9,"Matching","Stranger",1,867,0.867,1
2978,9,"Matching","Stranger",1,1067,1.067,0
2979,9,"Matching","Stranger",1,967,0.967,1
2980,9,"Matching","Stranger",1,817,0.817,1
2981,9,"Matching","Stranger",1,1150,1.15,1
2982,9,"Matching","Stranger",1,667,0.667,1
2983,9,"Matching","Stranger",1,934,0.934,1
2984,9,"Matching","Stranger",1,734,0.734,0
2985,9,"Matching","Stranger",1,667,0.667,1
2986,9,"Matching","Stranger",1,650,0.65,1
2987,9,"Matching","Stranger",1,1034,1.034,1
2988,9,"Matching","Stranger",1,750,0.75,1
2989,9,"Matching","Stranger",1,684,0.684,1
2990,9,"Matching","Stranger",1,650,0.65,1
2991,9,"Matching","Stranger",1,750,0.75,1
2992,9,"Matching","Stranger",1,650,0.65,1
2993,9,"Matching","Stranger",1,750,0.75,1
2994,9,"Matching","Stranger",1,850,0.85,1
2995,9,"Matching","Stranger",1,750,0.75,1
2996,9,"Matching","Stranger",1,817,0.817,1
2997,9,"Matching","Stranger",1,984,0.984,1
2998,9,"Matching","Stranger",1,900,0.9,1
2999,9,"Matching","Stranger",1,800,0.8,1
3000,9,"Matching","Stranger",1,650,0.65,1
3001,9,"Matching","Stranger",1,784,0.784,1
3002,9,"Matching","Stranger",1,784,0.784,1
3003,9,"Matching","Stranger",1,834,0.834,0
3004,9,"Matching","Stranger",1,800,0.8,1
3005,9,"Matching","Stranger",1,850,0.85,1
3006,9,"Matching","Stranger",2,1050,1.05,0
3007,9,"Matching","Stranger",2,900,0.9,1
3008,9,"Matching","Stranger",2,984,0.984,1
3009,9,"Matching","Stranger",2,800,0.8,1
3010,9,"Matching","Stranger",2,884,0.884,1
3011,9,"Matching","Stranger",2,1134,1.134,1
3012,9,"Matching","Stranger",2,1034,1.034,1
3013,9,"Matching","Stranger",2,650,0.65,1
3014,9,"Matching","Stranger",2,634,0.634,1
3015,9,"Matching","Stranger",2,834,0.834,1
3016,9,"Matching","Stranger",2,684,0.684,1
3017,9,"Matching","Stranger",2,617,0.617,1
3018,9,"Matching","Stranger",2,915,0.915,1
3019,9,"Matching","Stranger",2,1000,1,0
3020,9,"Matching","Stranger",2,567,0.567,1
3021,9,"Matching","Stranger",2,650,0.65,1
3022,9,"Matching","Stranger",2,600,0.6,0
3023,9,"Matching","Stranger",2,917,0.917,1
3024,9,"Matching","Stranger",2,884,0.884,1
3025,9,"Matching","Stranger",2,1200,1.2,1
3026,9,"Matching","Stranger",2,700,0.7,1
3027,9,"Matching","Stranger",2,867,0.867,1
3028,9,"Matching","Stranger",2,783,0.783,1
