"Subject","Shape","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Group","RT_ms","RT_sec","ACC"
105,"Friend","Matching","Self","Friend","Friend","Close","1",570,0.57,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",534,0.534,1
105,"Self","Matching","Stranger","Self","Self","Self","1",801,0.801,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",488,0.488,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",777,0.777,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",628,0.628,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",531,0.531,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",693,0.693,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",556,0.556,0
105,"Self","Matching","Stranger","Self","Self","Self","1",1063,1.063,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",859,0.859,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",567,0.567,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",792,0.792,1
105,"Self","Matching","Friend","Self","Self","Self","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",643,0.643,0
105,"Friend","Matching","Self","Friend","Friend","Close","1",498,0.498,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",865,0.865,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",784,0.784,1
105,"Self","Matching","Friend","Self","Self","Self","1",818,0.818,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",548,0.548,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",330,0.33,1
105,"Self","Matching","Stranger","Self","Self","Self","1",760,0.76,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",846,0.846,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",790,0.79,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",447,0.447,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",466,0.466,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",731,0.731,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",464,0.464,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",515,0.515,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",866,0.866,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",633,0.633,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",722,0.722,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",623,0.623,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",580,0.58,0
105,"Self","Matching","Stranger","Self","Self","Self","1",623,0.623,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",579,0.579,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",394,0.394,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",435,0.435,0
105,"Self","Matching","Friend","Self","Self","Self","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",583,0.583,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",490,0.49,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",558,0.558,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",590,0.59,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",608,0.608,0
105,"Self","Matching","Stranger","Self","Self","Self","1",564,0.564,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",538,0.538,0
105,"Self","Matching","Friend","Self","Self","Self","1",703,0.703,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",540,0.54,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",0,0,0
105,"Friend","Matching","Self","Friend","Friend","Close","1",602,0.602,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",776,0.776,1
105,"Self","Matching","Friend","Self","Self","Self","1",585,0.585,1
105,"Self","Matching","Stranger","Self","Self","Self","1",677,0.677,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",541,0.541,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",482,0.482,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",423,0.423,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",572,0.572,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",498,0.498,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",523,0.523,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",352,0.352,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",406,0.406,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",561,0.561,0
105,"Self","Matching","Stranger","Self","Self","Self","1",457,0.457,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",382,0.382,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",513,0.513,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",694,0.694,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",461,0.461,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",356,0.356,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",401,0.401,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",671,0.671,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",693,0.693,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",760,0.76,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",688,0.688,0
105,"Self","Matching","Friend","Self","Self","Self","1",639,0.639,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",615,0.615,1
105,"Self","Matching","Friend","Self","Self","Self","1",578,0.578,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",339,0.339,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",530,0.53,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",531,0.531,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",540,0.54,1
105,"Self","Matching","Stranger","Self","Self","Self","1",467,0.467,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",0,0,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",561,0.561,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",469,0.469,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",614,0.614,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",541,0.541,0
105,"Self","Matching","Stranger","Self","Self","Self","1",739,0.739,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",502,0.502,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",474,0.474,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",609,0.609,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",700,0.7,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",498,0.498,0
105,"Self","Matching","Friend","Self","Self","Self","1",565,0.565,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",572,0.572,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",733,0.733,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",843,0.843,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",660,0.66,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",458,0.458,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",395,0.395,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",763,0.763,1
105,"Self","Matching","Friend","Self","Self","Self","1",521,0.521,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",482,0.482,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",506,0.506,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",818,0.818,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",0,0,0
105,"Self","Matching","Stranger","Self","Self","Self","1",820,0.82,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",589,0.589,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",495,0.495,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",437,0.437,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",471,0.471,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",588,0.588,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",845,0.845,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",836,0.836,1
105,"Self","Matching","Stranger","Self","Self","Self","1",481,0.481,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",596,0.596,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",337,0.337,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",819,0.819,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",728,0.728,1
105,"Self","Matching","Friend","Self","Self","Self","1",850,0.85,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",777,0.777,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",794,0.794,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",494,0.494,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",655,0.655,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",697,0.697,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",887,0.887,1
105,"Self","Matching","Stranger","Self","Self","Self","1",836,0.836,0
105,"Friend","Matching","Self","Friend","Friend","Close","1",659,0.659,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",907,0.907,1
105,"Self","Matching","Friend","Self","Self","Self","1",853,0.853,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",548,0.548,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",832,0.832,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",430,0.43,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",714,0.714,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",622,0.622,1
105,"Self","Matching","Stranger","Self","Self","Self","1",568,0.568,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",923,0.923,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",496,0.496,1
105,"Self","Matching","Friend","Self","Self","Self","1",776,0.776,0
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",1032,1.032,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",493,0.493,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",516,0.516,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",736,0.736,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",378,0.378,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",597,0.597,1
105,"Self","Matching","Friend","Self","Self","Self","1",626,0.626,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",506,0.506,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",542,0.542,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",350,0.35,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",410,0.41,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",514,0.514,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",419,0.419,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",713,0.713,1
105,"Self","Matching","Stranger","Self","Self","Self","1",796,0.796,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",649,0.649,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",549,0.549,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",667,0.667,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",411,0.411,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",811,0.811,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",779,0.779,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",595,0.595,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",478,0.478,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",692,0.692,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",668,0.668,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",434,0.434,1
105,"Self","Matching","Friend","Self","Self","Self","1",698,0.698,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",0,0,0
105,"Self","Matching","Stranger","Self","Self","Self","1",551,0.551,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",411,0.411,0
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",646,0.646,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",567,0.567,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",1067,1.067,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",626,0.626,1
105,"Self","Matching","Stranger","Self","Self","Self","1",702,0.702,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",723,0.723,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",400,0.4,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",677,0.677,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",638,0.638,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",604,0.604,1
105,"Self","Matching","Friend","Self","Self","Self","1",884,0.884,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",505,0.505,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",522,0.522,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",551,0.551,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",518,0.518,0
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",587,0.587,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",544,0.544,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",615,0.615,0
105,"Self","Matching","Stranger","Self","Self","Self","1",797,0.797,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",536,0.536,1
105,"Self","Matching","Friend","Self","Self","Self","1",437,0.437,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",607,0.607,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",645,0.645,1
105,"Self","Matching","Friend","Self","Self","Self","1",531,0.531,1
105,"Self","Matching","Stranger","Self","Self","Self","1",774,0.774,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",676,0.676,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",528,0.528,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",836,0.836,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",655,0.655,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",607,0.607,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",365,0.365,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",357,0.357,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",672,0.672,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
105,"Self","Matching","Stranger","Self","Self","Self","1",0,0,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",338,0.338,0
105,"Self","Matching","Friend","Self","Self","Self","1",788,0.788,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",356,0.356,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",549,0.549,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",421,0.421,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",500,0.5,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",586,0.586,0
105,"Friend","Matching","Self","Friend","Friend","Close","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",615,0.615,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",345,0.345,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",547,0.547,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",596,0.596,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",460,0.46,0
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",325,0.325,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",595,0.595,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",0,0,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",445,0.445,1
105,"Self","Matching","Stranger","Self","Self","Self","1",488,0.488,1
105,"Self","Matching","Friend","Self","Self","Self","1",805,0.805,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",781,0.781,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",599,0.599,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",521,0.521,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",428,0.428,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",516,0.516,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",544,0.544,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",334,0.334,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",613,0.613,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",703,0.703,1
105,"Self","Matching","Friend","Self","Self","Self","1",858,0.858,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",595,0.595,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",826,0.826,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",498,0.498,1
105,"Self","Matching","Stranger","Self","Self","Self","1",759,0.759,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",638,0.638,1
105,"Self","Matching","Stranger","Self","Self","Self","1",0,0,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",530,0.53,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",647,0.647,1
105,"Self","Matching","Friend","Self","Self","Self","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",629,0.629,0
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",0,0,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",510,0.51,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",448,0.448,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",860,0.86,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",769,0.769,0
105,"Friend","Matching","Self","Friend","Friend","Close","1",903,0.903,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",669,0.669,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",0,0,0
105,"Self","Matching","Friend","Self","Self","Self","1",659,0.659,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",544,0.544,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",451,0.451,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",825,0.825,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",0,0,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",856,0.856,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",514,0.514,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",483,0.483,0
105,"Self","Matching","Stranger","Self","Self","Self","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",588,0.588,0
105,"Self","Matching","Stranger","Self","Self","Self","1",593,0.593,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",484,0.484,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",412,0.412,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",697,0.697,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",528,0.528,0
105,"Friend","Matching","Self","Friend","Friend","Close","1",366,0.366,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",406,0.406,1
105,"Self","Matching","Friend","Self","Self","Self","1",0,0,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",604,0.604,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",884,0.884,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",1000,1,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",574,0.574,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",691,0.691,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",873,0.873,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",403,0.403,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",639,0.639,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",696,0.696,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",738,0.738,1
105,"Self","Matching","Friend","Self","Self","Self","1",670,0.67,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",620,0.62,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",567,0.567,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",392,0.392,0
105,"Self","Matching","Stranger","Self","Self","Self","1",440,0.44,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",0,0,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",469,0.469,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",599,0.599,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",524,0.524,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",696,0.696,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",580,0.58,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",693,0.693,1
105,"Self","Matching","Stranger","Self","Self","Self","1",663,0.663,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",576,0.576,1
105,"Self","Matching","Friend","Self","Self","Self","1",601,0.601,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",546,0.546,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",441,0.441,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",914,0.914,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",656,0.656,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",579,0.579,0
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",555,0.555,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",0,0,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",688,0.688,0
105,"Self","Matching","Friend","Self","Self","Self","1",0,0,0
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",655,0.655,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",802,0.802,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",461,0.461,1
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",529,0.529,1
105,"Self","Matching","Stranger","Self","Self","Self","1",1067,1.067,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",496,0.496,0
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",555,0.555,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",744,0.744,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",678,0.678,1
105,"Self","Matching","Stranger","Self","Self","Self","1",528,0.528,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",628,0.628,0
105,"Self","Matching","Friend","Self","Self","Self","1",621,0.621,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",506,0.506,0
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",899,0.899,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",369,0.369,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",732,0.732,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",518,0.518,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",653,0.653,1
105,"Friend","Nonmatching","Friend","Friend","Friend","Close","1",528,0.528,0
105,"Self","Matching","Stranger","Self","Self","Self","1",478,0.478,1
105,"Friend","Matching","Self","Friend","Friend","Close","1",606,0.606,0
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",556,0.556,0
105,"Stranger","Matching","Self","Stranger","Stranger","Stranger","1",585,0.585,1
105,"Stranger","Matching","Friend","Stranger","Stranger","Stranger","1",739,0.739,1
105,"Friend","Matching","Stranger","Friend","Friend","Close","1",736,0.736,0
105,"Self","Nonmatching","Self","Self","Self","Self","1",409,0.409,1
105,"Self","Matching","Friend","Self","Self","Self","1",559,0.559,1
105,"Self","Nonmatching","Self","Self","Self","Self","1",572,0.572,1
105,"Stranger","Nonmatching","Stranger","Stranger","Stranger","Stranger","1",0,0,0
106,"Self","Matching","Self","Self","Self","Self","1",NA,NA,NA
106,"Friend","Matching","Friend","Friend","Friend","Close","1",NA,NA,NA
106,"Self","Nonmatching","Friend","Self","Self","Self","1",NA,NA,NA
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",NA,NA,NA
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",NA,NA,NA
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",NA,NA,NA
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",NA,NA,NA
106,"Friend","Matching","Friend","Friend","Friend","Close","1",NA,NA,NA
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",NA,NA,NA
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",NA,NA,NA
106,"Self","Matching","Self","Self","Self","Self","1",NA,NA,NA
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",NA,NA,NA
106,"Self","Matching","Self","Self","Self","Self","1",NA,NA,NA
106,"Friend","Matching","Friend","Friend","Friend","Close","1",NA,NA,NA
106,"Friend","Nonmatching","Stranger","Friend","Friend","Close","1",NA,NA,NA
106,"Stranger","Nonmatching","Friend","Stranger","Stranger","Stranger","1",NA,NA,NA
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",NA,NA,NA
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",NA,NA,NA
106,"Friend","Nonmatching","Self","Friend","Friend","Close","1",NA,NA,NA
106,"Stranger","Nonmatching","Self","Stranger","Stranger","Stranger","1",NA,NA,NA
106,"Self","Matching","Self","Self","Self","Self","1",NA,NA,NA
106,"Friend","Matching","Friend","Friend","Friend","Close","1",NA,NA,NA
106,"Self","Nonmatching","Friend","Self","Self","Self","1",NA,NA,NA
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",NA,NA,NA
106,"Stranger","Matching","Stranger","Stranger","Stranger","Stranger","1",543,0.543,1
106,"Self","Matching","Self","Self","Self","Self","1",547,0.547,1
106,"Self","Nonmatching","Stranger","Self","Self","Self","1",433,0.433,1
